Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag,sentiment
https://x.com/GHFalklands/status/1594039885245157376,2022-11-19T18:48:19.000Z,"As President of TheCity & Guildsof London Institute, Her Royal Highness The Princess Royal officially opened theCity & Guilds-registered Falklands College.@RoyalFamily@cityandguilds#Falklands",Unknown,Unknown,Unknown,Unknown,#Falklands,"@GHFalklands, @RoyalFamily, @cityandguilds",,phrase_2022_plus,neutral
https://x.com/BesterRobert/status/1560579487636627456,2022-08-19T10:48:38.000Z,"My photo qualifications from college.City & Guilds- Introduction to Black & White Photography - Credit - 1991City & Guilds- Art of Black & White Photography - Pass - 1992
GCSE Photography - Grade B - 1993
I now take average photos just for memory purposes using this now.",Unknown,Unknown,Unknown,Unknown,,@BesterRobert,,phrase_2022_plus,neutral
https://x.com/Journey_Journz_/status/1594690133659455488,2022-11-21T13:52:10.000Z,A girls file was chosen to go all the to EnglandCity & Guildsto the Britz for Reference Okurrr. I’m just glad the filling is over lol my other file is massive,Unknown,Unknown,Unknown,Unknown,,@Journey_Journz_,,phrase_2022_plus,positive
https://x.com/CaldygcGreens/status/1585692568657936384,2022-10-27T17:59:03.000Z,"Bunker removal right of the 3rd coming on apace, basic shaping almost complete. Tees hand cut, overseeded approaches topped off, and some fairways mown this afternoon. Tom completed hisCity & Guildspractical.#2mendown",Unknown,Unknown,Unknown,Unknown,#2mendown,@CaldygcGreens,,phrase_2022_plus,neutral
https://x.com/carwyn_rowlands/status/1593264306556211201,2022-11-17T15:26:26.000Z,#EducationInFilmsAndSongsSex and theCity & Guilds,Unknown,Unknown,Unknown,Unknown,#EducationInFilmsAndSongs,@carwyn_rowlands,,phrase_2022_plus,neutral
https://x.com/DavidPaintdw/status/1596471329649311744,2022-11-26T11:50:00.000Z,May 1990City & Guildscertificate.,Unknown,Unknown,Unknown,Unknown,,@DavidPaintdw,,phrase_2022_plus,neutral
https://x.com/cityandguilds/status/1604779010214567937,2022-12-19T10:01:46.000Z,"It's time to maximise the impact of your in-house training! 

Gain valuable insight on how you can optimise your training programmes by reading our research with over 600 L&D and HR leaders:http://ow.ly/ATEr50LPQ9l",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/DIwc4fJZ6i,phrase_2022_plus,positive
https://x.com/cityandguilds/status/1603362159630721025,2022-12-15T12:11:42.000Z,"From celebrating outstanding workplace training to 2022 achievements reflections, the latestCity & GuildsFoundation newsletter is a must-read for both individuals and organisations passionate about inspiring change.

Click to read:http://ow.ly/3jic50M4cOM#SocialImpact",Unknown,Unknown,Unknown,Unknown,#SocialImpact,@cityandguilds,https://t.co/PYZTz5bRfE,phrase_2022_plus,positive
https://x.com/cityandguilds/status/1605156318465196035,2022-12-20T11:01:03.000Z,"Did you miss our T Levels awareness webinar last week? If you want to catch up, this recording is now available on our YouTube channel, so check it out when you can!",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,,phrase_2022_plus,positive
https://x.com/CCPboro/status/1591355172587913222,2022-11-12T09:00:13.000Z,"FREE 6-day RAPID#HealthcareCourse (28th Nov). 
Study for just 6 days & qualify with a FREE Level 1City & Guildsin Preparing to Work in Adult Social Care.FREE if you claim a benefitFinancial support with travel, childcare or adult care(FREEPHONE) 0800 310 1160",Unknown,Unknown,Unknown,Unknown,#Healthcare,@CCPboro,,phrase_2022_plus,neutral
https://x.com/Padcraven/status/1593169307298824193,2022-11-17T09:08:57.000Z,Great start to the employability & skills event today.  YEUK call out mental health and anxiety as one of the key challenges for young people gaining work today. A theme thatCity & Guildswill expand on with our Misspent Youth event on 12th Dec,Unknown,Unknown,Unknown,Unknown,,@Padcraven,,phrase_2022_plus,positive
https://x.com/cityandguilds/status/1606304096142737412,2022-12-23T15:01:54.000Z,We wish you a happy holiday season and look forward to seeing you on our return on 3 January.,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,,phrase_2022_plus,positive
https://x.com/cityandguilds/status/1603429678479466497,2022-12-15T16:40:00.000Z,Fabulous work everyone!,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,,phrase_2022_plus,positive
https://x.com/cityandguilds/status/1604823999510372354,2022-12-19T13:00:32.000Z,"A big thank you to all the providers who are delivering T Levels, those who have engaged with us on the 12-month countdown while preparing to deliver from 2023 and to the employers who have worked with us as part of EIBs and on validation activities! 

See you in January!",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,,phrase_2022_plus,positive
