Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/djbradleyb/status/1199409893532418048,2019-11-26T19:29:37.000Z,@cityandguildsin your plumbing level 2 diploma text book it says that a ventilated pipe must be a maximum 300mm away from the appliance but the text says maximum of 750 mm so is it 300 or 750m? Page 490,Unknown,Unknown,Unknown,Unknown,,"@djbradleyb, @cityandguilds",,to_2019
https://x.com/cityandguilds/status/1095732732355903489,2019-02-13T17:13:35.000Z,@cityandguilds@ILM_UKshow how you can optimise your#apprenticeshiplevyin 8 steps:https://goo.gl/spoJmy#GrowingTalent,Unknown,Unknown,Unknown,Unknown,"#apprenticeshiplevy, #GrowingTalent","@cityandguilds, @cityandguilds, @ILM_UK",https://t.co/8uhA71QtTj,to_2019
https://x.com/schmidt_mrj/status/1090693258437640193,2019-01-30T19:28:31.000Z,"@cityandguildsis this something for you, partnering with@curriechs_dywas part of My World of Work week in March, focusing on S3 and#apprenticeships#youngworkforce...",Unknown,Unknown,Unknown,Unknown,"#apprenticeships, #youngworkforce","@schmidt_mrj, @cityandguilds, @curriechs_dyw",,to_2019
https://x.com/ILM_UK/status/1093908513028481024,2019-02-08T16:24:48.000Z,@cityandguilds@ILM_UKshow how you can optimise your#apprenticeshiplevyin 8 steps:https://goo.gl/spoJmy#GrowingTalent,Unknown,Unknown,Unknown,Unknown,"#apprenticeshiplevy, #GrowingTalent","@ILM_UK, @cityandguilds, @ILM_UK",https://t.co/pXuW8iXpSi,to_2019
https://x.com/ameliajwoodward/status/1179570493298548736,2019-10-03T01:34:55.000Z,"@cityandguildsat@RestaurantShowtoday, caught up with some old friends and met some new ones thanks to@Craft_Guildfor your support#epa#productionchef",Unknown,Unknown,Unknown,Unknown,"#epa, #productionchef","@ameliajwoodward, @cityandguilds, @RestaurantShow, @Craft_Guild",,to_2019
https://x.com/ILM_UK/status/1095327059503529984,2019-02-12T14:21:35.000Z,@cityandguilds@ILM_UKshow how you can optimise your#apprenticeshiplevyin 8 steps:https://goo.gl/spoJmy#GrowingTalent,Unknown,Unknown,Unknown,Unknown,"#apprenticeshiplevy, #GrowingTalent","@ILM_UK, @cityandguilds, @ILM_UK",https://t.co/pXuW8jf0JQ,to_2019
https://x.com/ConstructureUk/status/1209067396687941632,2019-12-23T11:05:05.000Z,@cityandguildsT Level consultations open - For Onsite Construction:https://quicksurveys.com/s/Tg83GsDfor BSE:https://quicksurveys.com/s/k7R9YaCloses 31st Dec.#haveyoursay,Unknown,Unknown,Unknown,Unknown,#haveyoursay,"@ConstructureUk, @cityandguilds","https://t.co/edq4Lm1TPu, https://t.co/DwGezXm97u",to_2019
https://x.com/eatjobs/status/1169168138027569152,2019-09-04T08:39:40.000Z,@cityandguildshave an exciting vacancy for an Assessment Manager in#LondonVIEW:https://eatjobs.co.uk/jobs/9000208/assessment-manager.asp…#assessment#training#manager#education#qualifications#vocationaltraining#jobs#careers#vacancies,Unknown,Unknown,Unknown,Unknown,"#London, #assessment, #training, #manager, #education, #qualifications, #vocationaltraining, #jobs, #careers, #vacancies","@eatjobs, @cityandguilds",https://t.co/VcfG9p1sQ5,to_2019
https://x.com/DogSittingLady/status/1120714336257835009,2019-04-23T15:41:34.000Z,@cityandguildspoor availability of your course in my area is matched by the poor level of recognition of your qualificationLevel 2 Certificate of Technical Competence in Dog Walking,Unknown,Unknown,Unknown,Unknown,,"@DogSittingLady, @cityandguilds",,to_2019
https://x.com/EduWeekJobs/status/1209138090821836800,2019-12-23T15:46:00.000Z,@cityandguildshas an opening for Industry Manager - Land Based Services. Interested? Take a lookhttps://educationweekjobs.co.uk/jobs/9285080/industry-manager-land-based-services.asp…,Unknown,Unknown,Unknown,Unknown,,"@EduWeekJobs, @cityandguilds",https://t.co/exCssoKu3p,to_2019
https://x.com/FEWeek/status/1203339885186371584,2019-12-07T15:46:00.000Z,@cityandguildshas an opening for Industry Manager - Land Based Services. Interested? Take a lookhttps://educationweekjobs.co.uk/jobs/9285080/industry-manager-land-based-services.asp…,Unknown,Unknown,Unknown,Unknown,,"@FEWeek, @cityandguilds",https://t.co/946kvPilvv,to_2019
https://x.com/GreenwayTrainer/status/1208013855202435072,2019-12-20T13:18:41.000Z,@cityandguildsAnimal Transport Assessment: £75+ VAT. Anyone transporting animals on journeys of over 65 km (approximately 40 miles) as part of an economic activity must hold a valid transporter authorisation to do so.https://greenwaytraining.co.uk/courses/animal-transport-assessment-course/…#FarmingGoodPractice#FarmingCares,Unknown,Unknown,Unknown,Unknown,"#FarmingGoodPractice, #FarmingCares","@GreenwayTrainer, @cityandguilds",https://t.co/iIdqKCOWPz,to_2019
https://x.com/HCL_Wales/status/1177976564635590658,2019-09-28T16:01:13.000Z,"@cityandguildsand@WJECare working together to be the sole provider of fundable Health and Social Care, and Childcare qualifications in Wales. The timeline of reform can be found here.https://healthandcarelearning.wales/timeline-of-reform/…",Unknown,Unknown,Unknown,Unknown,,"@HCL_Wales, @cityandguilds, @WJEC",https://t.co/GETomgubLO,to_2019
https://x.com/badgenumerique/status/1129089140790890496,2019-05-16T18:20:03.000Z,@cityandguilds: Référentiel de compétences et badges numériques pour le secteur du#tourismeet de l’hospitalitéhttp://ow.ly/FcLh50ufePr#openbadges@cqrht@AllianceQc@tourisme_quebec@ChaireTourisme@MTLabTourisme#Assises2019@TourismHRCanada,Unknown,Unknown,Unknown,Unknown,"#tourisme, #openbadges, #Assises2019","@badgenumerique, @cityandguilds, @cqrht, @AllianceQc, @tourisme_quebec, @ChaireTourisme, @MTLabTourisme, @TourismHRCanada",https://t.co/hDJ9Y2A4qb,to_2019
https://x.com/GreenwayTrainer/status/1169938701973184520,2019-09-06T11:41:37.000Z,"@cityandguildsNRoSO workshops with@thecropdoctor11 December@GreenwayTrainer, Wiltshire
12 December@TGmanorbarnsFarm, Glos 
Limited places - info@greenwaytraining.co.uk",Unknown,Unknown,Unknown,Unknown,,"@GreenwayTrainer, @cityandguilds, @thecropdoctor, @GreenwayTrainer, @TGmanorbarns",,to_2019
https://x.com/OliversSherbs/status/1182341073273667585,2019-10-10T17:04:13.000Z,@cityandguildsJust found a box of old paperwork at my auntie's house and this is my great grandfather's C&G certificate in ship building from 1909!,Unknown,Unknown,Unknown,Unknown,,"@OliversSherbs, @cityandguilds",,to_2019
https://x.com/corerecltd/status/1140199494396579840,2019-06-16T10:08:38.000Z,"@cityandguildshave some great career ideas for the#Constructionindustry, here's their 'How to Become a Builder' page, including the#qualificationsyou'll needhttps://cityandguilds.com/what-we-offer/learners/career-ideas/how-to-become-a/b/builder…",Unknown,Unknown,Unknown,Unknown,"#Construction, #qualifications","@corerecltd, @cityandguilds",https://t.co/3um9vueJoa,to_2019
https://x.com/schmidt_mrj/status/1094690620109668352,2019-02-10T20:12:36.000Z,@cityandguildswhat do you say about taking part?#youngworkforce,Unknown,Unknown,Unknown,Unknown,#youngworkforce,"@schmidt_mrj, @cityandguilds",,to_2019
https://x.com/BryonyKingsland/status/1178708371542855685,2019-09-30T16:29:09.000Z,"@cityandguildshave published joint research with NOCN, proposing a map for UK Technical and Skills Education to 2024 and beyond'#Skillsdrive the economy and are vital for our country to invest in now and in the future.  Download#ClosetheGapherehttps://bit.ly/2lV1KQ0",Unknown,Unknown,Unknown,Unknown,"#Skills, #ClosetheGap","@BryonyKingsland, @cityandguilds",https://t.co/pC1tFcOhWq,to_2019
