Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/TalaseyLtd/status/1036963982760914944,2018-09-04T13:07:34.000Z,"Talasey Training Academy now open!City and Guildsaccredited courses on the installation & maintenance of landscaping products. Ideal for landscapers designers, students & homeowners. Hands-on courses by industry experts @ new training facility!https://bit.ly/2Ceodim",Unknown,Unknown,Unknown,Unknown,,@TalaseyLtd,https://t.co/o0yhw3Ihn2,phrase_2018
https://x.com/Nantltd/status/1068447495661989889,2018-11-30T10:11:48.000Z,"We've got a full house for ourCity and Guilds#Legionellatraining course, delivered by@ppltraining",Unknown,Unknown,Unknown,Unknown,#Legionella,"@Nantltd, @ppltraining",,phrase_2018
https://x.com/Kamal_AlShihaby/status/1003039248210190336,2018-06-02T22:22:46.000Z,"ترقبوا دوراتنا القادمة

1- Train the Trainer (City and Guilds,UK)
2- 6Ds Certification
3- Certified KPI Professional
4- Certified BSC Management System Professional
5- Certified KPI Professional باللغة العربية
6- Certified ROI Professional

للاستفسار
info@vigilanceconsulting.com",Unknown,Unknown,Unknown,Unknown,,@Kamal_AlShihaby,,phrase_2018
https://x.com/McFarlaneTelfer/status/1056099281298448384,2018-10-27T08:24:24.000Z,"Woohoo! Jack, Sean and Ashley are the first through our established engineers training programme since it was awarded @CityGuildsGroupCity and GuildsAssured status ... and they have the certificate to prove it!#TechnicalAcademy",Unknown,Unknown,Unknown,Unknown,#TechnicalAcademy,@McFarlaneTelfer,,phrase_2018
https://x.com/BermondseyCK/status/1027132260166844416,2018-08-08T09:59:48.000Z,"There are still spaces available for our FREECity and GuildsLevel 1 and 2 cookery course.
For 16 - 40 year old's.

For more information please call 0207 232 5111",Unknown,Unknown,Unknown,Unknown,,@BermondseyCK,,phrase_2018
https://x.com/AlomaWatson/status/1031489735972319232,2018-08-20T10:34:51.000Z,"In just 1 Course •60 Credit Certificate towards MBA/MSc 
•City and GuildsLevel 5 award (Security Risk Management Consultants) cert
• CiiSCM cert
 • GCHQ Cyber Awareness cert
• Level 5 Business Risk and Crisis Management
 • Travel Risk Management
•@SRMAlumnimembership",Unknown,Unknown,Unknown,Unknown,,"@AlomaWatson, @SRMAlumni",,phrase_2018
https://x.com/amenitytraining/status/1074225763874934784,2018-12-16T08:52:34.000Z,Good end to the week telehandler training with  Tottenham Hotspur Groundstaff getting ready for theCity and guilds/NPTC assessment,Unknown,Unknown,Unknown,Unknown,,@amenitytraining,,phrase_2018
https://x.com/bvccareers/status/1073589696415129600,2018-12-14T14:45:04.000Z,All of the boys taking part in the@VIYprojecthave gained aCity and Guildscertificate in Carpentry accredited by@RMTraininguk. Many thanks to everyone involved in running this project.,Unknown,Unknown,Unknown,Unknown,,"@bvccareers, @VIYproject, @RMTraininguk",,phrase_2018
https://x.com/SHS_HFT/status/1055142179264454656,2018-10-24T17:01:13.000Z,Thank you to everyone who attended the recent@SHS_HFT#bakesaleand#CoffeeMorningto support@MarieCurieSCO.  We were delighted with the money raised by our staff and our@FVCollegecolleagues with thecity and guilds#hospitalitypupils.#teamwork,Unknown,Unknown,Unknown,Unknown,"#bakesale, #CoffeeMorning, #hospitality, #teamwork","@SHS_HFT, @SHS_HFT, @MarieCurieSCO, @FVCollege",,phrase_2018
https://x.com/NorthLindsey/status/1050974524496338944,2018-10-13T05:00:27.000Z,"Gain your Level 2City and GuildsDog Grooming qualification on a part-time basis at North Lindsey College. We have fantastic facilities to help you gain the best experience for employment! Terri, our Dog Grooming tutor has more detailshttp://socsi.in/XQEzB",Unknown,Unknown,Unknown,Unknown,,@NorthLindsey,https://t.co/FomhtsT6ze,phrase_2018
