Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/cityandguilds/status/1828432571371298919,2024-08-27T14:01:10.000Z,"It’s not long to go until we release our 2024 Impact Report!While we wait to hear the incredible impact that our organisation has had over the last year, let's take a look back at the 2023 report.#CityandGuilds#ImpactReport",Unknown,Unknown,Unknown,Unknown,"#CityandGuilds, #ImpactReport",@cityandguilds,,hashtag_2024
https://x.com/cityandguilds/status/1851265868346294630,2024-10-29T14:12:32.000Z,"As we wrap up#BlackHistoryMonth, our Racial Equality Community Support Group continues to elevate excellence!Watch how they're creating inclusive spaces for dialogue and learning.#DiversityAndInclusion#CityAndGuilds",Unknown,Unknown,Unknown,Unknown,"#BlackHistoryMonth, #DiversityAndInclusion, #CityAndGuilds",@cityandguilds,,hashtag_2024
https://x.com/cityandguilds/status/1828070636725456920,2024-08-26T14:02:58.000Z,"Recently, our Wakefield office hosted Year 10 and 12 work experience students.Hear some of the students’ thoughts below!#CityAndGuilds#EarlyCareers#WorkExperience",Unknown,Unknown,Unknown,Unknown,"#CityAndGuilds, #EarlyCareers, #WorkExperience",@cityandguilds,,hashtag_2024
https://x.com/APAIRLtd/status/1849345081997701576,2024-10-24T07:00:01.000Z,"Keeping it local, Aiden was at#CourtFarmGaragein Cinderford yesterday to give Rob & Will#mobileaircon#trainingahead of their#CityandGuilds#Fgasassessment
Congrats for passing guys#Aircon#refrigerant#refrigeranthandling#R134a#skills#automotive#Garage",Unknown,Unknown,Unknown,Unknown,"#CourtFarmGarage, #mobileaircon, #training, #CityandGuilds, #Fgas, #Aircon, #refrigerant, #refrigeranthandling, #R134a, #skills, #automotive, #Garage",@APAIRLtd,,hashtag_2024
https://x.com/APAIRLtd/status/1853465063673192548,2024-11-04T15:51:21.000Z,Let the#trainingbegin!Today Paul Hall kicked off 4 days of#airconcoaching for@GroupManitouin the UK from their centre in Verwood. We’ll let you know how the technicians get on#AirconTraining#manitou#CityAndGuilds#fgas#mobileaircon#refrigeranthandling#R134a,Unknown,Unknown,Unknown,Unknown,"#training, #aircon, #AirconTraining, #manitou, #CityAndGuilds, #fgas, #mobileaircon, #refrigeranthandling, #R134a","@APAIRLtd, @GroupManitou",,hashtag_2024
https://x.com/APAIRLtd/status/1853823928881250510,2024-11-05T15:37:21.000Z,"Things are getting real as@GroupManitou's technicians face exam day with our Head of Training, Paul HallWhen it comes to mobile#airconthey couldn't have a better coach#AirconTraining#manitou#trainwiththebestt#cityandguilds#fgas#refrigeranthandling#R134a",Unknown,Unknown,Unknown,Unknown,"#aircon, #AirconTraining, #manitou, #trainwiththebestt, #cityandguilds, #fgas, #refrigeranthandling, #R134a","@APAIRLtd, @GroupManitou",,hashtag_2024
https://x.com/APAIRLtd/status/1854071219378913667,2024-11-06T08:00:00.000Z,"Want an#Fgaslicence so you can take on#airconwork with confidence?Sign up to our#CityandGuilds#trainingcourse & let’s make it happenWe’ve successfully trained hundreds of#techniciansbut don’t just listen to us, here’s what the candidates say#r134a",Unknown,Unknown,Unknown,Unknown,"#Fgas, #aircon, #CityandGuilds, #training, #technicians, #r134a",@APAIRLtd,,hashtag_2024
https://x.com/APAIRLtd/status/1854796006396981431,2024-11-08T08:00:03.000Z,Yesterday Paul Hall finished 4 days of#aircon#trainingat@GroupManitou's facility in Verwood. As you can guess from those smiles everyone passed the#CityandGuildsexamThanks to#Manitoufor letting us use the centre & train the#technicians. The future looks bright,Unknown,Unknown,Unknown,Unknown,"#aircon, #training, #CityandGuilds, #Manitou, #technicians","@APAIRLtd, @GroupManitou",,hashtag_2024
https://x.com/heartnstatrust/status/1810841370195525906,2024-07-10T01:00:01.000Z,"Calling all Motorcycle & Motor Vehicle Repairs Practitioners! Get assessed on the spot and certified by City & Guilds at JAGAS!No slippers, tank tops, shorts, or sagging pants. PPE required.#GetCertified#AutomotiveSkills#JAGAS#CityAndGuilds#HEARTNSTA",Unknown,Unknown,Unknown,Unknown,"#GetCertified, #AutomotiveSkills, #JAGAS, #CityAndGuilds, #HEARTNSTA",@heartnstatrust,,hashtag_2024
https://x.com/APAIRLtd/status/1750886706495009101,2024-01-26T14:21:35.000Z,"The@tallisamosgroupGroup has 3 more#Fgascertified technicians on their team as William, Daniel & Martin successfully completed the 1-day#cityandguildscourse with Paul Hall at the Evesham depot this week.Congrats & thanks for choosing us as your#trainingprovider.",Unknown,Unknown,Unknown,Unknown,"#Fgas, #cityandguilds, #training","@APAIRLtd, @tallisamosgroup",,hashtag_2024
