Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag,sentiment
https://x.com/abnormal_loads/status/1043532318923796480,2018-09-22T16:07:47.000Z,Today’s#AbnormalLoadescort re-assessment and@cityandguildsqualification in full swing with@CollettLtd. Continuously improving the standards of the sector#Training,Unknown,Unknown,Unknown,Unknown,"#AbnormalLoad, #Training","@abnormal_loads, @cityandguilds, @CollettLtd",,mention_2018,positive
https://x.com/buildingheroes/status/1063414312532877312,2018-11-16T12:51:44.000Z,"APPLY NOW•07 January 2019
•Construction@cityandguildsLevel 1 Diploma
•@Brinsbury•5 weeks
•FREE

We offer this course to the entire#Militaryfamily, no experience is requiredInterested in attending our January course?01798 874521",Unknown,Unknown,Unknown,Unknown,#Military,"@buildingheroes, @cityandguilds, @Brinsbury",,mention_2018,neutral
https://x.com/ApprenticeWales/status/1060983249302941696,2018-11-09T19:51:33.000Z,"A'r trydydd yn  Rownd Derfynol y Categori Prentis y Flwyddyn, a noddir gan@cityandguildsyw Sally Hughes#AAC2018And the third finalist in  the Apprentice of the Year category, sponsored by City & Guilds is Sally Hughes#AAC2018",Unknown,Unknown,Unknown,Unknown,"#AAC2018, #AAC2018","@ApprenticeWales, @cityandguilds",,mention_2018,neutral
https://x.com/ApprenticeWales/status/1060983038031601665,2018-11-09T19:50:43.000Z,"Russell Beale yw'r ail yn Rownd Derfynol y Categori  Prentis y Flwyddyn, a noddir gan@cityandguilds#AAC2018Second finalist in  the Apprentice of the Year category, sponsored by City & Guilds is Russell Beale#AAC2018",Unknown,Unknown,Unknown,Unknown,"#AAC2018, #AAC2018","@ApprenticeWales, @cityandguilds",,mention_2018,neutral
https://x.com/ApprenticeWales/status/1060982828018688001,2018-11-09T19:49:52.000Z,"Ryan Brown yw'r cyntaf yn Rownd Derfynol y Categori Prentis y Flwyddyn, a noddir gan@cityandguilds#AAC2018Ryan Brown is our first finalist in the Apprentice of the Year category, sponsored by City & Guilds#AAC2018",Unknown,Unknown,Unknown,Unknown,"#AAC2018, #AAC2018","@ApprenticeWales, @cityandguilds",,mention_2018,neutral
https://x.com/SnowCampInfo/status/1066257630631473152,2018-11-24T09:10:03.000Z,"BREAKING NEWSSnow-Camp have received the@LondonYouthGold Quality Mark, which is accredited by@cityandguilds. 
There are only 18/400 organisations that have been awarded this prestigious mark and we're one of them!",Unknown,Unknown,Unknown,Unknown,,"@SnowCampInfo, @LondonYouth, @cityandguilds",,mention_2018,positive
https://x.com/SarahtCandG/status/1065537627263311872,2018-11-22T09:29:01.000Z,Looking forward to speaking at today’s ‘Shape the future of skills in Rochdale’ conference today! Great turnout@hopwoodhall@cityandguilds#thisisrochdale#skillsinrochdale#tlevel#technicalqualifications,Unknown,Unknown,Unknown,Unknown,"#thisisrochdale, #skillsinrochdale, #tlevel, #technical","@SarahtCandG, @hopwoodhall, @cityandguilds",,mention_2018,positive
https://x.com/jeffmross/status/1060566078009544707,2018-11-08T16:13:52.000Z,Patrick Craven@cityandguildstalks SKILLS at@BMC2018Beyond Multiple Choice conference in#eAssessmentand computer based testing here in DC on 7th and 8th November 2018http://beyond-multiple-choice.com,Unknown,Unknown,Unknown,Unknown,#eAssessment,"@jeffmross, @cityandguilds, @BMC2018",https://t.co/C5hz5Qbb38,mention_2018,positive
https://x.com/PaulSceeny_AdEd/status/1063010113282281472,2018-11-15T10:05:35.000Z,"In Cardiff today with several other@cityandguildsTechnical Advisors talking about our technical qualifications available in Wales.

Also updating on#EssentialSkillsWales",Unknown,Unknown,Unknown,Unknown,#EssentialSkillsWales,"@PaulSceeny_AdEd, @cityandguilds",,mention_2018,neutral
https://x.com/blandfordsllp/status/1075651094196486144,2018-12-20T07:16:20.000Z,Congratulation to Andy Baish on successfully passing the 18th edition update exam well done !!! @TreshamCollege@cityandguilds@ofqual@blandfordsllp#ketteringelectricians,Unknown,Unknown,Unknown,Unknown,#ketteringelectricians,"@blandfordsllp, @cityandguilds, @ofqual, @blandfordsllp",,mention_2018,positive
https://x.com/Jill_Westerman/status/1058064408436465665,2018-11-01T18:33:07.000Z,Congratulations to @Hallam_VC on the award of his@cityandguildsfellowship,Unknown,Unknown,Unknown,Unknown,,"@Jill_Westerman, @cityandguilds",,mention_2018,positive
https://x.com/TheBowesMuseum/status/1076504930230460417,2018-12-22T15:49:10.000Z,"Once a long lost treasure of The Bowes Museum, but recently found, the Olivia Boter Porter by the fantastic van Dyck is now restored and with a new frame by Borys Burrough@cityandguildshas taken its rightful place in the galleries. Have you seen it?",Unknown,Unknown,Unknown,Unknown,,"@TheBowesMuseum, @cityandguilds",,mention_2018,positive
https://x.com/AELPUK/status/1057206163631153153,2018-10-30T09:42:46.000Z,"Welcome to everyone attending today’s@AELPUKautumn conference, sponsored by@cityandguilds",Unknown,Unknown,Unknown,Unknown,,"@AELPUK, @AELPUK, @cityandguilds",,mention_2018,positive
https://x.com/NPTCPlastering/status/1072493346415919104,2018-12-11T14:08:34.000Z,"Congratulations to our level 3 students who sat their@cityandguilds301 principles of organising, planning and pricing construction work exam today. They all passed a tough exam and can feel very proud. Great effort.#plastering@NPTCGroup",Unknown,Unknown,Unknown,Unknown,#plastering,"@NPTCPlastering, @cityandguilds, @NPTCGroup",,mention_2018,positive
https://x.com/EACNDAndrea/status/1075817661827833858,2018-12-20T18:18:12.000Z,Delighted to receive my City & Guilds Medal for Excellence today! Thank you@markpar060575@cityandguilds@EdenCCSW@CheshireCollSW#medalforexcellence#proud,Unknown,Unknown,Unknown,Unknown,"#medalforexcellence, #proud","@EACNDAndrea, @markpar060575, @cityandguilds, @EdenCCSW, @CheshireCollSW",,mention_2018,positive
https://x.com/ChigwellGreens/status/1057621578282868739,2018-10-31T13:13:28.000Z,"Well done to Dave, Dan and Harry for passing the NPTC chainsaw training course@KEITS_Training@cityandguilds",Unknown,Unknown,Unknown,Unknown,,"@ChigwellGreens, @KEITS_Training, @cityandguilds",,mention_2018,positive
https://x.com/AoC_info/status/1065014238924730368,2018-11-20T22:49:16.000Z,Congratulations to finalists of the@cityandguildsaward for college engagement with employers.#AoCBeacons#AoConf,Unknown,Unknown,Unknown,Unknown,"#AoCBeacons, #AoConf","@AoC_info, @cityandguilds",,mention_2018,positive
https://x.com/ameliajwoodward/status/1065282834808668160,2018-11-21T16:36:34.000Z,Thank you to today’s fantastic hosts@CheshireCollSW@shanelegend23 for the@cityandguilds#hospitality#cateringnetwork meeting. Facilities are amazing as was the lunch you kindly provided.wonderful to see committed and engaged staff and students.,Unknown,Unknown,Unknown,Unknown,"#hospitality, #catering","@ameliajwoodward, @CheshireCollSW, @cityandguilds",,mention_2018,positive
https://x.com/MikeUniSIO/status/1043189816165388288,2018-09-21T17:26:48.000Z,"Another busy day today in#Freshers18#Cardiffwith continued arrivals at@cardiffuni& the@CardiffUniInterfair, as well as some welfare and discipline issues to manage already! Nice to see my@cityandguildsCertificate arrive this morning after a long wait!@CollegeofPolice",Unknown,Unknown,Unknown,Unknown,"#Freshers18, #Cardiff","@MikeUniSIO, @cardiffuni, @CardiffUniInter, @cityandguilds, @CollegeofPolice",,mention_2018,positive
https://x.com/ArmyCadets_NTO/status/1054670503611375616,2018-10-23T09:46:57.000Z,I didn’t leave school with many qualifications (21 yrs ago) and have been an adult volunteer in the@ArmyCadetsUKfor 21 yrs. Never thought I would see the day that I would graduate with a@cityandguildslevel 7 in Leadership & Management (equivalent to Masters) Thanks@CVQO,Unknown,Unknown,Unknown,Unknown,,"@ArmyCadets_NTO, @ArmyCadetsUK, @cityandguilds, @CVQO",,mention_2018,neutral
https://x.com/jw_carty/status/1053262982652801024,2018-10-19T12:33:58.000Z,Great@BACHFEConstructNE meeting.@ken110779@JasonNHowe and presentations from@cityandguildsand@lakescollege#networking,Unknown,Unknown,Unknown,Unknown,#networking,"@jw_carty, @BACHFEConstruct, @ken110779, @cityandguilds, @lakescollege",,mention_2018,positive
https://x.com/EmmaHusthwaite/status/1034853396006805507,2018-08-29T17:20:50.000Z,Great training session today held at HMP Lindholme. Thank you to all staff that attended it’s great to see how@cityandguildssupport resources are really going to make a difference. Big thank you to the Hospitality & Catering NVQ learners for the amazing lunch!@Novuschange,Unknown,Unknown,Unknown,Unknown,,"@EmmaHusthwaite, @cityandguilds, @Novuschange",,mention_2018,positive
https://x.com/ameliajwoodward/status/1064577514964729857,2018-11-19T17:53:53.000Z,The long awaited@cityandguildshospitality supervisor apprenticeship training manual is now available. Purchase via walled garden only available via smartscreen.#apprenticeships#hospitality,Unknown,Unknown,Unknown,Unknown,"#apprenticeships, #hospitality","@ameliajwoodward, @cityandguilds",,mention_2018,neutral
https://x.com/sdcollege/status/1063400701345366016,2018-11-16T11:57:38.000Z,"Great to welcome Carly from@ShaldonZooyesterday to speak to our Level 2 Animal Care students about industry knowledge and how to become a zoo keeper. Thank you for coming, Carly!@cityandguilds#workexperience#industry#zoo#cityandguilds#shaldonwildlifetrust",Unknown,Unknown,Unknown,Unknown,"#workexperience, #industry, #zoo, #cityandguilds, #shaldonwildlifetrust","@sdcollege, @ShaldonZoo, @cityandguilds",,mention_2018,positive
https://x.com/FraserTaylorVT/status/1070332481394671619,2018-12-05T15:02:04.000Z,Some@cityandguilds#BikeMechanicswork being done today!@CashBackScot#ChangeCycleparticipants smashing it as usual!#MountainBikes#Qualifications#Learning,Unknown,Unknown,Unknown,Unknown,"#BikeMechanics, #ChangeCycle, #MountainBikes, #Qualifications, #Learning","@FraserTaylorVT, @cityandguilds, @CashBackScot",,mention_2018,positive
https://x.com/Edu_EResearch/status/1052133667915669505,2018-10-16T09:46:28.000Z,You are invited!@Edu_EResearch@ukEdge&@NEUnionare pleased to announce the launch of new study on#employabilityskills. Please register to hear about the findings and from the experts @MaryBoustedNEU@john_cope@cityandguildshttps://eventbrite.co.uk/e/joint-dialogue-how-schools-are-developing-real-employability-skills-tickets-50902104565…,Unknown,Unknown,Unknown,Unknown,#employabilityskills,"@Edu_EResearch, @Edu_EResearch, @ukEdge, @NEUnion, @john_cope, @cityandguilds",https://t.co/uxOD8XkLFT,mention_2018,positive
https://x.com/PBuckey/status/1068600681983025152,2018-11-30T20:20:30.000Z,"Great Hospitality meeting yesterday hosted by  @amelia_bodle@cityandguilds, then it was onto@ottolenghiin Notting Hill for cake and coffee.",Unknown,Unknown,Unknown,Unknown,,"@PBuckey, @cityandguilds, @ottolenghi",,mention_2018,positive
https://x.com/SarahtCandG/status/1076094413758177281,2018-12-21T12:37:55.000Z,Congratulations to@cityandguildsMedals for Excellence winner Andrea Rimmer from@CheshireCollSW. It was a pleasure to present you with your medalyesterday and hear about the fantastic work you do with your learners. Well deserved!!,Unknown,Unknown,Unknown,Unknown,,"@SarahtCandG, @cityandguilds, @CheshireCollSW",,mention_2018,positive
https://x.com/bfastmet/status/1075710905235763200,2018-12-20T11:14:00.000Z,Congratulations to@bfastmetstudent Pearse Magee who has been awarded a@cityandguildsMedal of Excellence 2018. Pearse won as a learner in recognition of his skills and hard work displayed last year while undertaking Level 2 Diploma in Engineering - Manufacturing Technology.,Unknown,Unknown,Unknown,Unknown,,"@bfastmet, @bfastmet, @cityandguilds",,mention_2018,positive
