Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag,sentiment
https://x.com/CumbrianBlondie/status/757619846054051840,2016-07-25T16:53:41.000Z,"Hello from Kendal castle, busy day delivering my firstcity and guildscourse. Head mashed, lovely walk out",Unknown,Unknown,Unknown,Unknown,,@CumbrianBlondie,,phrase_2016,positive
https://x.com/bfastmet/status/725242352231714816,2016-04-27T08:37:05.000Z,Outstanding talent from the Level 3City and GuildsPatisserie Class! Check our Facebook page for more#talent,Unknown,Unknown,Unknown,Unknown,#talent,@bfastmet,,phrase_2016,positive
https://x.com/BurbidgeRichard/status/779293125500104705,2016-09-23T12:15:34.000Z,An Installation of our Elements system by an Advanced CraftCity and GuildsQualified Joiner#joinery#balustradehttp://ow.ly/MZmf304nFVF,Unknown,Unknown,Unknown,Unknown,"#joinery, #balustrade",@BurbidgeRichard,https://t.co/10KxP5ETq2,phrase_2016,neutral
https://x.com/WREC_News/status/798887116180750336,2016-11-16T13:55:05.000Z,Participants on our @WalesCVA Active Inclusion programme achieved theCity and GuildsLevel 2 Award in Food Safety in Catering#welldoneguys,Unknown,Unknown,Unknown,Unknown,#welldoneguys,@WREC_News,,phrase_2016,positive
https://x.com/ConnecME_Edu/status/792748154034814977,2016-10-30T15:21:03.000Z,"Connecme launching thecity and guildsprogram with MOI, very proud of our team and big thank you tocity and guilds",Unknown,Unknown,Unknown,Unknown,,@ConnecME_Edu,,phrase_2016,positive
https://x.com/TrainingEstio/status/791641992736505856,2016-10-27T14:05:33.000Z,Estio Training is acity and guildsapproved#Apprenticeshipprovider#cityandguilds-http://estiotraining.co.uk,Unknown,Unknown,Unknown,Unknown,"#Apprenticeship, #cityandguilds",@TrainingEstio,https://t.co/Po3lRYwYFk,phrase_2016,neutral
https://x.com/WCNeedlemakers/status/740878058605969408,2016-06-09T12:07:48.000Z,NeedlemakersCity and GuildsPrizewinner Adam Griffiths receives his Certificate at Buckingham Palace on Wednesday,Unknown,Unknown,Unknown,Unknown,,@WCNeedlemakers,,phrase_2016,neutral
https://x.com/larryshields12/status/768910383818141696,2016-08-25T20:38:15.000Z,I'm a bricklayer now. More YouTube taught thancity and guilds,Unknown,Unknown,Unknown,Unknown,,@larryshields12,,phrase_2016,neutral
https://x.com/Attitudethought/status/786508440445353984,2016-10-13T10:06:39.000Z,"**URGENT** Market research TONIGHT, Studying for acity and guildsqualification? 8:15, 90min, Central London. Incentive £55. Pls RT",Unknown,Unknown,Unknown,Unknown,,@Attitudethought,,phrase_2016,neutral
https://x.com/pempeople/status/762623217215365120,2016-08-08T12:15:18.000Z,lollard street SE11 with @keepmoatgroup  with @Lambethsustrans@Cityand guilds trained  resident Devointe,Unknown,Unknown,Unknown,Unknown,,"@pempeople, @City",,phrase_2016,neutral
https://x.com/nptacl/status/800663779633758208,2016-11-21T11:34:55.000Z,"Photos from our FloristryCity and Guildsclass at Rhydyfro Community Hall, the course is delivered by Shan Sherwood.",Unknown,Unknown,Unknown,Unknown,,@nptacl,,phrase_2016,neutral
https://x.com/andrewgrassie/status/745605851130388480,2016-06-22T13:14:22.000Z,City and Guildsof London Art School Degree Show,Unknown,Unknown,Unknown,Unknown,,@andrewgrassie,,phrase_2016,neutral
https://x.com/RafaahGroup/status/802828877508841476,2016-11-27T10:58:14.000Z,لمدة محدودةاختبار تحديد مستوىدورات#مسائيةلجميع المستويات منهج#بريطانيمعتمد منcity and guilds,Unknown,Unknown,Unknown,Unknown,"#مسائية, #بريطاني",@RafaahGroup,,phrase_2016,neutral
https://x.com/WTExcellence/status/728147758671007744,2016-05-05T09:02:08.000Z,Find out about gaining a Level 2City and Guildsaward in Customer Service;http://tinyurl.com/jp9qv5a@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@WTExcellence, @cityandguilds",https://t.co/UuHhgEXoq8,phrase_2016,neutral
https://x.com/RafaahGroup/status/804226618231320577,2016-12-01T07:32:22.000Z,"اختبار تحديد مستوىدورات#مسائيةلجميع المستوياتشهادة من#وزارة_التعليمب120 ساعة
معتمد منcity and guilds",Unknown,Unknown,Unknown,Unknown,"#مسائية, #وزارة_التعليم",@RafaahGroup,,phrase_2016,neutral
https://x.com/thebikeacademy/status/804358027470143492,2016-12-01T16:14:32.000Z,Scrubbing our way through the finalCity and Guildsunit@johnpaulacademy- Level 3 qualifications coming up!,Unknown,Unknown,Unknown,Unknown,,"@thebikeacademy, @johnpaulacademy",,phrase_2016,neutral
https://x.com/AdcockUK/status/809417550970978305,2016-12-15T15:19:17.000Z,"Well done to our newly qualified engineers, here receiving theirCity and GuildsCourse certificates. Full story athttp://adcock.co.uk/news/77/engineers-complete-city-guilds-course-at-adcock#newBlog…",Unknown,Unknown,Unknown,Unknown,http://adcock.co.uk/news/77/engineers-complete-city-guilds-course-at-adcock#newBlog…,@AdcockUK,https://t.co/b67Poy62qX,phrase_2016,positive
https://x.com/HorticultureEOC/status/793896126340591616,2016-11-02T19:22:41.000Z,Level 3City and Guildsstudents a successful afternoon in the glasshouse propagating plants.,Unknown,Unknown,Unknown,Unknown,,@HorticultureEOC,,phrase_2016,positive
https://x.com/HorticultureEOC/status/806608025956085762,2016-12-07T21:15:14.000Z,"City and Guildslevel 3. A  good afternoon of nusery practice, developing production skills.",Unknown,Unknown,Unknown,Unknown,,@HorticultureEOC,,phrase_2016,positive
https://x.com/RafaahGroup/status/755331722896609280,2016-07-19T09:21:30.000Z,#كيف_تعلمت_اللغه_الانجليزيهمنهج#بريطانيمنCity and Guildsالان في#الرياض,Unknown,Unknown,Unknown,Unknown,"#كيف_تعلمت_اللغه_الانجليزيه, #بريطاني, #الرياض",@RafaahGroup,,phrase_2016,neutral
https://x.com/andrewgrassie/status/745605447143534592,2016-06-22T13:12:45.000Z,City and Guildsof London Art School degree show.,Unknown,Unknown,Unknown,Unknown,,@andrewgrassie,,phrase_2016,neutral
https://x.com/RafaahGroup/status/807911016050855941,2016-12-11T11:32:51.000Z,"اختبار تحديد مستوىدورات#مسائيةلجميع المستوياتشهادة من#وزارة_التعليمب120 ساعة
معتمد منcity and guilds",Unknown,Unknown,Unknown,Unknown,"#مسائية, #وزارة_التعليم",@RafaahGroup,,phrase_2016,neutral
https://x.com/WorthingHigh/status/781532521041321984,2016-09-29T16:34:07.000Z,Richard JohnCity and GuildsTraining thanks for attending our careers fair,Unknown,Unknown,Unknown,Unknown,,@WorthingHigh,,phrase_2016,positive
https://x.com/AdcockUK/status/797087818766057472,2016-11-11T14:45:19.000Z,Congrats to our 6 newly qualified engineers here with theirCity and Guildscertificates from our Training Academy.http://adcock.co.uk/news/77/engineers-complete-city-guilds-course-at-adcock#newBlog…,Unknown,Unknown,Unknown,Unknown,http://adcock.co.uk/news/77/engineers-complete-city-guilds-course-at-adcock#newBlog…,@AdcockUK,https://t.co/b67Poy62qX,phrase_2016,positive
https://x.com/ADYELECTRICAL/status/707488720656703488,2016-03-09T08:50:30.000Z,All of our electrical engineers areCity and GuildsQualified Electricianshttp://adyelectrical.co.uk,Unknown,Unknown,Unknown,Unknown,,@ADYELECTRICAL,https://t.co/0WzURnRoiu,phrase_2016,neutral
https://x.com/RafaahGroup/status/754609520693878785,2016-07-17T09:31:44.000Z,#كيف_تعلمت_اللغه_الانجليزيهEnglish course fromcity and guildsUK in Riyadh,Unknown,Unknown,Unknown,Unknown,#كيف_تعلمت_اللغه_الانجليزيه,@RafaahGroup,,phrase_2016,neutral
https://x.com/FedsEducation/status/789395986967691264,2016-10-21T09:20:44.000Z,Pushing the industry forward MHFed partner inCity and Guilds@DaleTedWatkins@cityandguilds@forbigboys@HJi_Matthew,Unknown,Unknown,Unknown,Unknown,,"@FedsEducation, @cityandguilds, @forbigboys",,phrase_2016,positive
https://x.com/stfscotland/status/789387061190995968,2016-10-21T08:45:16.000Z,"The STF Annual General Meeting 2016 will be held on Wednesday 23 November atCity and GuildsScotland, 144 West...http://fb.me/7wdvD0ENx",Unknown,Unknown,Unknown,Unknown,,@stfscotland,https://t.co/pu3ha6roDC,phrase_2016,neutral
https://x.com/ceracycloan/status/739190311159730177,2016-06-04T20:21:18.000Z,Andy - learning disability but has completed 85% of his cycle mechanicCity and Guildscourse  - excellent,Unknown,Unknown,Unknown,Unknown,,@ceracycloan,,phrase_2016,positive
https://x.com/RussellExolta/status/756757393330012160,2016-07-23T07:46:37.000Z,City and Guildsreport shows that British workers feel unthreatened by the predicted rise of automationhttp://buff.ly/29XrIui,Unknown,Unknown,Unknown,Unknown,,@RussellExolta,https://t.co/vMxDKjz2Dg,phrase_2016,neutral
https://x.com/JordDavies97/status/757837706894290944,2016-07-26T07:19:23.000Z,I've just completed a survey onCity and Guildsfor Busines Limited on Learner View. View the results athttp://mobile.learnerview.ofsted.gov.uk/results/survey/result/2434/current…#parentview,Unknown,Unknown,Unknown,Unknown,#parentview,@JordDavies97,https://t.co/BBihNjXtzX,phrase_2016,neutral
https://x.com/HelpforHeroes/status/777213052697452544,2016-09-17T18:30:06.000Z,Some of our 'blokes' have recently gained a Level 2@cityandguildsqualification!#awesomehttp://helpforheroes.org.uk/news/posts/2016/september/city-and-guilds-gardening…,Unknown,Unknown,Unknown,Unknown,#awesome,"@HelpforHeroes, @cityandguilds",https://t.co/3lO4eRBFK0,phrase_2016,positive
https://x.com/Trainingateway/status/723080456111947776,2016-04-21T09:26:29.000Z,Interesting piece fromCity and Guildson the future of FEhttps://x.com/tesfenews/status/723013527980613632…,Unknown,Unknown,Unknown,Unknown,,@Trainingateway,,phrase_2016,positive
https://x.com/Elizabethutch/status/807601800115318784,2016-12-10T15:04:08.000Z,We need proper CPD for schl libs and possCity and Guildslevel 4 teaching course too? one of my librarians did it and it was very useful.,Unknown,Unknown,Unknown,Unknown,,@Elizabethutch,,phrase_2016,positive
https://x.com/_schools_/status/784736697514733569,2016-10-08T12:46:23.000Z,#KINGSWAYCONSULTINGCity and GuildsHost Building Services Engineering Seminar. Read Blog:http://owler.us/abGK1o,Unknown,Unknown,Unknown,Unknown,#KINGSWAYCONSULTING,@_schools_,https://t.co/FXipK1kudu,phrase_2016,neutral
https://x.com/AlcDrugsAction/status/771297525508833280,2016-09-01T10:43:54.000Z,FirstCity and Guildspass! Congratulations guys! :),Unknown,Unknown,Unknown,Unknown,,@AlcDrugsAction,,phrase_2016,positive
https://x.com/AyrshireColl/status/807922957431476224,2016-12-11T12:20:18.000Z,Would you like to learn a new skill? Why not try ourCity and GuildsBarista Skills course:http://ow.ly/WDdl306OwId,Unknown,Unknown,Unknown,Unknown,,@AyrshireColl,https://t.co/OxveJ7pK1v,phrase_2016,positive
https://x.com/Shootjobs/status/725579933796425728,2016-04-28T06:58:31.000Z,X7 trainee wardens in Brecon Beacons - withCity and Guildsconservation management#bestjobintheworld#Shootjobshttp://beacons-npa.gov.uk/the-authority/job-vacancies/…,Unknown,Unknown,Unknown,Unknown,"#bestjobintheworld, #Shootjobs",@Shootjobs,https://t.co/XErTwzSe4Z,phrase_2016,positive
https://x.com/AyrshireColl/status/809357447672561665,2016-12-15T11:20:27.000Z,Apply now for ourCity and GuildsBarista Skills evening course which starts on 7 February at the Ayr Campus:http://ow.ly/ZjL9306OwY6,Unknown,Unknown,Unknown,Unknown,,@AyrshireColl,https://t.co/Pttb2xbGKC,phrase_2016,neutral
https://x.com/benlawson842/status/736284906419060736,2016-05-27T19:56:15.000Z,Officiallycity and guildswestern bricklaying champion! Ooch! I've brought it home@CalumSumners_,Unknown,Unknown,Unknown,Unknown,,"@benlawson842, @CalumSumners_",,phrase_2016,positive
https://x.com/PumpCrew4U/status/783931402651889664,2016-10-06T07:26:25.000Z,If you ever find your existing company failing just join us - pump and dumpcity and guildscourses available - no need to stink of chips,Unknown,Unknown,Unknown,Unknown,,@PumpCrew4U,,phrase_2016,neutral
https://x.com/NeuvooSurrey/status/703225652216991745,2016-02-26T14:30:35.000Z,"#Multi-skilled#Traders- Kitchen/ Bathroom Refurb,city and guildshttp://neuvoo.ca/job.php?id=us7v7en63y&source=twitter&lang=EN&client_id=74&l=Surrey%2C+British+Columbia%2C+CA&k=Multi-skilled+Traders-+Kitchen%2F+Bathroom+Refurb%2C+city+and+guilds…",Unknown,Unknown,Unknown,Unknown,"#Multi, #Traders",@NeuvooSurrey,https://t.co/gE38C2N8YW,phrase_2016,neutral
https://x.com/MyCabman/status/745890391430471680,2016-06-23T08:05:01.000Z,#MakeNaijaStrongerEmployment Nigeria: Technical Facilitator Electrical Maintenance Courses (City and Guilds) at… …,Unknown,Unknown,Unknown,Unknown,#MakeNaijaStronger,@MyCabman,,phrase_2016,neutral
https://x.com/AyrshireColl/status/811972370852442112,2016-12-22T16:31:13.000Z,On ourCity and GuildsBarista Skills evening course you will learn how to make a range of coffee drinks. Apply now:http://ow.ly/N1Tw306Oxdg,Unknown,Unknown,Unknown,Unknown,,@AyrshireColl,https://t.co/yOChKfJJ3l,phrase_2016,neutral
