Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/amenitytraining/status/1895171186092392465,2025-02-27T17:56:35.000Z,Congratulations to this weeks group achieving@cityandguilds#pesticides#PA1hosted@ProvenderTweets,Unknown,Unknown,Unknown,Unknown,"#pesticides, #PA1","@amenitytraining, @cityandguilds, @ProvenderTweets",,mention_2025
https://x.com/ogunleye_remi/status/1885345935426810207,2025-01-31T15:14:33.000Z,What a night to remember! I'm beyond thrilled that we've been crowned Team of the Year and highly commended for two other awards at the prestigious@cityandguildsAmpersands Awards ceremony held at the iconic Landing Forty Two in the heart of the City of LondonSuper proud!,Unknown,Unknown,Unknown,Unknown,,"@ogunleye_remi, @cityandguilds",,mention_2025
https://x.com/sophieash247/status/1887086636325818377,2025-02-05T10:31:29.000Z,"Pleased to share I have achieved my ILM Level 5 in Principles of Leadership & Management with@PortalTrainingSpecial thanks to Coleg y Cymoedd and@cityandguildsalso.
 
Check outhttp://portaltraining.co.ukto see how you can develop your skillset.#WBL#Leadership#ILM",Unknown,Unknown,Unknown,Unknown,"#WBL, #Leadership, #ILM","@sophieash247, @PortalTraining, @cityandguilds",https://t.co/1uYNBBNsfO,mention_2025
https://x.com/JCPinDevon/status/1890038553192665270,2025-02-13T14:01:20.000Z,"Check out this video to find out how you can secure apprentice success 
See:https://ow.ly/nIzw50UIpPIby@cityandguilds#NAW2025",Unknown,Unknown,Unknown,Unknown,#NAW2025,"@JCPinDevon, @cityandguilds",https://t.co/teWDxxKpa5,mention_2025
https://x.com/kevgasandhtg/status/1888540624279785834,2025-02-09T10:49:06.000Z,Should disappointing school exam results really stand in the way of someone landing a spot in an apprenticeship?@CharlieM_OBE@CosyWarmPlumber@BPEC1@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@kevgasandhtg, @CharlieM_OBE, @CosyWarmPlumber, @BPEC1, @cityandguilds",,mention_2025
https://x.com/AngharadCandG/status/1891960855383740462,2025-02-18T21:19:53.000Z,"Fantastic evening at the Senedd with@LearnWorkCymru, hearing truly inspiring stories at the Inspire! Tutor Awards. Congratulations!
Noson wych yn y Senedd yn clywed straeon gwir ysbrydoledig yng Ngwobrau Tiwtoriaid Ysbrydoli! Llongyfarchiadau!@cityandguilds",Unknown,Unknown,Unknown,Unknown,,"@AngharadCandG, @LearnWorkCymru, @cityandguilds",,mention_2025
https://x.com/JCPinSomerset/status/1889313989412155898,2025-02-11T14:02:11.000Z,"Check out this video to find out how you can secure apprentice success 
See:https://ow.ly/nIzw50UIpPIby@cityandguilds#NAW2025#SomersetJobs",Unknown,Unknown,Unknown,Unknown,"#NAW2025, #SomersetJobs","@JCPinSomerset, @cityandguilds",https://t.co/RkYuO6hHxQ,mention_2025
https://x.com/FortelGroup/status/1891453710628233329,2025-02-17T11:44:40.000Z,"Our CEO, Sat Nijjer, has accepted a membership invitation to join the@cityandguildsIndustry Skills Board (ISB)! On 3rd February 2025, we attended the ISB roundtable to discuss skills investment and workforce development in construction.#PeoplePromiseProgress",Unknown,Unknown,Unknown,Unknown,#PeoplePromiseProgress,"@FortelGroup, @cityandguilds",,mention_2025
https://x.com/EALAwards/status/1885033764176195837,2025-01-30T18:34:06.000Z,What's involved in a T Level?A T Level is made up of technical qualifications and industry placement and within the technical qualification lies the core component and occupational specialism(s).More about T Levels offered by@cityandguilds:https://bit.ly/4g5QuWd,Unknown,Unknown,Unknown,Unknown,,"@EALAwards, @cityandguilds",https://t.co/bCZ22Si7cf,mention_2025
https://x.com/EALAwards/status/1891209707458580949,2025-02-16T19:35:05.000Z,"Looking for an introduction to engineering and manufacturing T Levels?@cityandguildson-demand webinars are available all year round, so you can access them whenever suits you.Find more resources and upcoming events:https://bit.ly/3TIp00w#TLevels#Engineering",Unknown,Unknown,Unknown,Unknown,"#TLevels, #Engineering","@EALAwards, @cityandguilds",https://t.co/nj6JNqBJ3s,mention_2025
