Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/sdcollege/status/1719746834799726702,2023-11-01T16:02:51.000Z,Our Level 2City and GuildsDog Grooming Assistant course equips you with the essential skills required to kickstart your journey in a dog grooming salon - it starts here:https://bit.ly/DogGroomingAssistantCityandGuilds…!,Unknown,Unknown,Unknown,Unknown,,@sdcollege,https://t.co/tgl7a1Mu7W,phrase_2023
https://x.com/heartnstatrust/status/1695177367537303956,2023-08-25T20:52:33.000Z,The HEART/NSTA Trust is elated to announce the results from the June sitting of theCity and GuildsMathematics and English Examinations.,Unknown,Unknown,Unknown,Unknown,,@heartnstatrust,,phrase_2023
https://x.com/elmgreenschool/status/1724540200443867493,2023-11-14T21:29:58.000Z,"A wonderful first workshop organised byCity and GuildsArt School for one group of our Y10 GCSE cohort, exploring textures using clay and plaster. Thank you to Poppy Keating and Alex Stone for facilitating!@CGLArtSchool",Unknown,Unknown,Unknown,Unknown,,"@elmgreenschool, @CGLArtSchool",,phrase_2023
https://x.com/butler_juss/status/1730236246960517167,2023-11-30T14:44:02.000Z,Mi a try get in withcity and guilds,Unknown,Unknown,Unknown,Unknown,,@butler_juss,,phrase_2023
https://x.com/HiKennys/status/1666154081772085248,2023-06-06T18:44:23.000Z,"I remember when I did aCity and Guildstest paper you had to draw a diagram of a clutch assembly - I did a ""pull type"" clutch by mistake and only realised after the test.#Doh",Unknown,Unknown,Unknown,Unknown,#Doh,@HiKennys,,phrase_2023
https://x.com/Christo03770888/status/1661089277663498241,2023-05-23T19:18:39.000Z,Out with the old and in with the new … rare photos of me doing carpentry… I am acity and guildsadvanced carpenter … but after 30 years enough is enough and I try to avoid it like the plague lol,Unknown,Unknown,Unknown,Unknown,,@Christo03770888,,phrase_2023
https://x.com/RondelleHobbs/status/1734636569460453713,2023-12-12T18:09:20.000Z,fred west stripped of hiscity and guilds,Unknown,Unknown,Unknown,Unknown,,@RondelleHobbs,,phrase_2023
https://x.com/isamutlib/status/1714220062511419413,2023-10-17T10:01:26.000Z,"Excited to welcome@cityandguildsas a sponsor for the Ai in Work and Skills Forum@AIworkandskillsCity and Guildsis a leader in global skills development working with governments, organisations and education centres to provide work-based learning programmes in industries",Unknown,Unknown,Unknown,Unknown,,"@isamutlib, @cityandguilds, @AIworkandskills",,phrase_2023
https://x.com/kheryberry/status/1704672419561062624,2023-09-21T01:42:30.000Z,"Not a trained math teacher. She has distinctions up to pure math and has also doneCity and Guildsmath.   Some cool methods.  Recommended for CSEC students. 
Don't miss out.",Unknown,Unknown,Unknown,Unknown,,@kheryberry,"https://t.co/l0H71uvdqX, https://t.co/l0H71uvdqX",phrase_2023
https://x.com/TheCaravanTech1/status/1648403547346591750,2023-04-18T19:10:06.000Z,So Easter has just passed and marks 42 years working in the caravan industry. Picture from 1986 at the Caravan Show Earl's Court as I received myCity and Guildsin caravan engineering,Unknown,Unknown,Unknown,Unknown,,@TheCaravanTech1,,phrase_2023
https://x.com/CIPD/status/1630576442231668736,2023-02-28T14:31:33.000Z,"We're incredibly proud to announce that the CIPD Trust is is partnering with@cityandguildsFoundation to remove barriers to meaningful work for refugees.

More info here:http://ow.ly/Z2uV50N4EAp",Unknown,Unknown,Unknown,Unknown,,"@CIPD, @cityandguilds",https://t.co/3liQ8vRwaT,phrase_2023
https://x.com/hopwoodhall/status/1694381528556458058,2023-08-23T16:10:11.000Z,"How to access your results tomorrow:

Results will be emailed out, or can be accessed online via MyILP or Hopwood Life App.

Results released tomorrow from 9:30am - BTEC L1 & L2, UAL L2, NCFE Technical L2,City and GuildsTechnical L2 and GCSEs

Good luck!#Results2023",Unknown,Unknown,Unknown,Unknown,#Results2023,@hopwoodhall,,phrase_2023
