Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/printingcharity/status/941289598516211715,2017-12-14T12:51:43.000Z,"Happy 14th December! This year we began a new project funding 6 veterans to undertake a new Level 3City & Guildsqualification in#bookbinding. The 12-month project is a first in the UK for#veteransleaving service due to wounds, injuries or sickness.http://ow.ly/9bod30hdOgi",Unknown,Unknown,Unknown,Unknown,"#bookbinding, #veterans",@printingcharity,https://t.co/RZaq2pcHNs,phrase_2017_plus
https://x.com/Craigo_Bondo/status/922196281283502080,2017-10-22T20:21:41.000Z,Very proud to see 4 of our@BedsHertsACFCFAVs graduating following completion of aCity & Guildsin Leadership and Management at RMAS!,Unknown,Unknown,Unknown,Unknown,,"@Craigo_Bondo, @BedsHertsACF",,phrase_2017_plus
https://x.com/WACSworldchefs/status/936538904743890944,2017-12-01T10:14:09.000Z,"In case you didn't hear - the latest issue of the Worldchefs magazine is out! One of our feature stories - WORLDCHEFS GLOBAL CULINARY CERTIFICATION andCity & GuildsGroup wins FAB AWARD FOR INNOVATION. 
Visit us on Facebook to read the full magazine!",Unknown,Unknown,Unknown,Unknown,,@WACSworldchefs,,phrase_2017_plus
https://x.com/FlaviaCacace/status/894243991650226177,2017-08-06T17:09:16.000Z,During my time away I've been a little busy but glad that I can finally say I have passed myCity & Guildsin Professional Dog Grooming,Unknown,Unknown,Unknown,Unknown,,@FlaviaCacace,,phrase_2017_plus
https://x.com/PPneumatics/status/915589439207952385,2017-10-04T14:48:27.000Z,"Our latestCity & GuildsFundamentals in Pneumatics#trainingcourse is in full swing, helping#Knowsleybusinesses to develop their people.",Unknown,Unknown,Unknown,Unknown,"#training, #Knowsley",@PPneumatics,,phrase_2017_plus
https://x.com/cityandguilds/status/946086528148684800,2017-12-27T18:33:00.000Z,We are currently recruiting Lead/Independent End-point Assessors for the Digital Marketing#ApprenticeshipStandard.https://cityandguilds.com/apprenticeships/emerging-standards/independent-end-assessor…,Unknown,Unknown,Unknown,Unknown,#Apprenticeship,@cityandguilds,https://t.co/VdjEMEx6OQ,phrase_2017_plus
https://x.com/ILM_UK/status/935471634588360704,2017-11-28T11:33:12.000Z,"Join @ILM_Jake, ILM's Head of Apprenticeships and guest speaker Bryony Kingsland, UK Funding Manager forCity & Guilds, on a whistle-stop tour of what's been happening with Apprenticeship reforms and funding over the past year. Click to register nowhttp://ow.ly/ZmDS30gRwJM",Unknown,Unknown,Unknown,Unknown,,@ILM_UK,https://t.co/km52lvNWm4,phrase_2017_plus
https://x.com/cityandguilds/status/946380386271035393,2017-12-28T14:00:41.000Z,"Find out how our Technical Qualifications helped learners at Wiltshire College apply their practical#skillsand theoretical knowledge, in preparation for progression onto their chosen career paths.http://ow.ly/IHCH30hsbsZ#technicalqualifications#landskills",Unknown,Unknown,Unknown,Unknown,"#skills, #technicalqualifications, #landskills",@cityandguilds,https://t.co/ivAShortV0,phrase_2017_plus
https://x.com/fordparkulv/status/910435002202181634,2017-09-20T09:26:34.000Z,"Congrats to our#VolsPaul, Dave, Maz, Lawrence & Alison with certificates forCity & GuildsLevel One in Work-based Horticulture;#Stars!",Unknown,Unknown,Unknown,Unknown,"#Vols, #Stars",@fordparkulv,,phrase_2017_plus
https://x.com/CVQO/status/900667003459055616,2017-08-24T10:32:01.000Z,Calling Army Cadet Force volunteers! Bursaries still available forCity & Guildsqualifications find out more on:https://buff.ly/2v66did,Unknown,Unknown,Unknown,Unknown,,@CVQO,https://t.co/t6lX3kAICB,phrase_2017_plus
https://x.com/PitmanSwansea1/status/940212957102968832,2017-12-11T13:33:31.000Z,A massive congratulations to student Sharon Ricketts on achieving her Office Skills Diploma withCity & Guilds....we wish you all the best with your future career.,Unknown,Unknown,Unknown,Unknown,,@PitmanSwansea1,,phrase_2017_plus
https://x.com/AspireNSucceed/status/943569539048071168,2017-12-20T19:51:23.000Z,Congrats to our young leaders who got theirCity & GuildsAwards today  for Summer social action project backed by@AVFCFoundation. Thanks@guyrippon@AndyTaylor02,Unknown,Unknown,Unknown,Unknown,,"@AspireNSucceed, @AVFCFoundation, @guyrippon, @AndyTaylor02",,phrase_2017_plus
https://x.com/CityGuildsNtns/status/941710334007627782,2017-12-15T16:43:34.000Z,"Our Christina Stephenson meets KSG Academy rising stars graduates at the recent Chef’s Graduation Ceremony held at the Hilton Garden Hotel, Dublin.
Bridie Corrigan Matthews, Taste 4 Success, Skillnet, Michael Gleeson, KSG MD, Christina,@CityGuildsNtnsand Dee Elliott KSG L&D Mgr",Unknown,Unknown,Unknown,Unknown,,"@CityGuildsNtns, @CityGuildsNtns",,phrase_2017_plus
https://x.com/TWWhittaker/status/919551181625708544,2017-10-15T13:11:00.000Z,"Cot - Bed: 20 minutes. Basic tool kit.

Bed - Cot:City & Guildsin carpentry. Entire tool kit. Six hands. All the swear words.#Arse",Unknown,Unknown,Unknown,Unknown,#Arse,@TWWhittaker,,phrase_2017_plus
https://x.com/CGLArtSchool/status/919954646977916930,2017-10-16T15:54:14.000Z,Wonderful review of alum & tutor Harrison Pearce's installation at@DulwichCollegeby the renowned Richard Dorment:http://artlyst.com/reviews/harrison-pearce-conflicting-forces-desire-menace-richard-dorment/…,Unknown,Unknown,Unknown,Unknown,,"@CGLArtSchool, @DulwichCollege",https://t.co/okPtQBawES,phrase_2017_plus
https://x.com/ConstructureUk/status/946711165421412352,2017-12-29T11:55:05.000Z,Industry First: CCATF collaborates withCity & Guildsand leads the way in developing critical thinking of T Levels in the construction sectorhttp://tinyurl.com/ycfqexx4#constructionapprenticeships#constructionskills#apprenticeshipswork,Unknown,Unknown,Unknown,Unknown,"#constructionapprenticeships, #constructionskills, #apprenticeshipswork",@ConstructureUk,https://t.co/S07gNzYck8,phrase_2017_plus
https://x.com/ConstructureUk/status/942752764366553088,2017-12-18T13:45:49.000Z,Industry First: CCATF collaborates withCity & Guildsto raise awareness of T Levels in the construction sectorhttp://tinyurl.com/ycfqexx4#constructionapprenticeships#constructionskills#apprenticeshipswork,Unknown,Unknown,Unknown,Unknown,"#constructionapprenticeships, #constructionskills, #apprenticeshipswork",@ConstructureUk,https://t.co/S07gNzYck8,phrase_2017_plus
https://x.com/cityandguilds/status/944999365940260864,2017-12-24T18:33:00.000Z,#ICYMIWatch our webinar for clarity on the 20% off-the-job training requirement. Q&As and slides from the session will be posted here shortly.http://youtube.com/watch?v=ii76oq…#Apprenticeships,Unknown,Unknown,Unknown,Unknown,"#ICYMI, #Apprenticeships",@cityandguilds,https://t.co/w17xyUXFyt,phrase_2017_plus
https://x.com/ICE_engineers/status/925730513641406465,2017-11-01T14:25:28.000Z,Did you know thatCity & GuildsGroup Bursaries are available? Application deadline: 10th Nov. Click here to apply:https://cityandguildsgroup.com/bursaries,Unknown,Unknown,Unknown,Unknown,,@ICE_engineers,https://t.co/UcrNFCYJSW,phrase_2017_plus
https://x.com/cityandguilds/status/944999365222875136,2017-12-24T18:33:00.000Z,We are currently recruiting Lead/Independent End-point Assessors for the Digital Marketing#ApprenticeshipStandard.https://cityandguilds.com/apprenticeships/emerging-standards/independent-end-assessor…,Unknown,Unknown,Unknown,Unknown,#Apprenticeship,@cityandguilds,https://t.co/VdjEMEx6OQ,phrase_2017_plus
https://x.com/cityandguilds/status/944855919405535237,2017-12-24T09:03:00.000Z,"Can you help?https://ethn.io/81171You can help others simply by sharing your thoughts.
We are making our website easier to use and we'd loved to hear your thoughts.",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/yGEb04T21R,phrase_2017_plus
https://x.com/CVQO/status/895200509384155137,2017-08-09T08:30:08.000Z,Calling Army Cadet Force volunteers! Bursaries still available forCity & Guildsqualifications find out more on:https://buff.ly/2vbT2Pl,Unknown,Unknown,Unknown,Unknown,,@CVQO,https://t.co/KyXwP3LjYu,phrase_2017_plus
https://x.com/cycletraininguk/status/935102393569693697,2017-11-27T11:05:58.000Z,Become a qualified cycle  mechanic before Christmas! We have two spare places on a two weekCity & GuildsCycle Mechanic Course starting next Monday. Go Here Nowhttps://cycletraining.co.uk/our-services/city-and-guilds-cycle-mechanics.html…#cyclemechanics#parktools,Unknown,Unknown,Unknown,Unknown,"#cyclemechanics, #parktools",@cycletraininguk,https://t.co/8I8dYWKkBx,phrase_2017_plus
https://x.com/ConstructureUk/status/946351307497066496,2017-12-28T12:05:08.000Z,Industry First: CCATF collaborates withCity & Guildsand leads the way in developing critical thinking of T Levels in the construction sectorhttp://tinyurl.com/ycfqexx4#constructionapprenticeships#constructionskills#apprenticeshipswork,Unknown,Unknown,Unknown,Unknown,"#constructionapprenticeships, #constructionskills, #apprenticeshipswork",@ConstructureUk,https://t.co/S07gNzYck8,phrase_2017_plus
https://x.com/questmagazine/status/941645285067051009,2017-12-15T12:25:05.000Z,Do you want to work with dogs?@TheDogHouseProis aCity & Guildssatellite training centre offering the nationally recognised Level 2 and 3 Qualifications in dog groominghttp://ow.ly/amXq30hdMim,Unknown,Unknown,Unknown,Unknown,,"@questmagazine, @TheDogHousePro",https://t.co/KogTN7saiI,phrase_2017_plus
https://x.com/ElevatorWorld/status/927549931740594176,2017-11-06T14:55:11.000Z,EW correspondent David Cooper has been made a fellow of the Council of theCity & Guildsof#LondonInstitute.http://bit.ly/2h9otFM,Unknown,Unknown,Unknown,Unknown,#London,@ElevatorWorld,https://t.co/agFWjzzB3j,phrase_2017_plus
https://x.com/TheGoodDogGuide/status/944277571612696576,2017-12-22T18:44:51.000Z,.@ako171provides#Doggroomingin#Howden#Yorkshire& isCity & GuildsQualified.http://bit.ly/2zxvZhN,Unknown,Unknown,Unknown,Unknown,"#Doggrooming, #Howden, #Yorkshire","@TheGoodDogGuide, @ako171",https://t.co/RcQ5QlQ8tp,phrase_2017_plus
