Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/_ukactive/status/662294486052167680,2015-11-05T15:44:44.000Z,Breakout session B with@SchoolofPT@cimspa@EveryoneActive@cityandguilds#Summit2015#TrainingReforms,Unknown,Unknown,Unknown,Unknown,"#Summit2015, #TrainingReforms","@_ukactive, @SchoolofPT, @cimspa, @EveryoneActive, @cityandguilds",,mention_2015
https://x.com/IPPR/status/668787569006628865,2015-11-23T13:45:56.000Z,"Chris Jones, Chief Executive@cityandguilds, on challenges of skills & training in future labour market#skillsjobs",Unknown,Unknown,Unknown,Unknown,#skillsjobs,"@IPPR, @cityandguilds",,mention_2015
https://x.com/GoodVetPetGuide/status/669859439738880001,2015-11-26T12:45:10.000Z,Paws Parlour is a mobile#dogs&#catsgrooming service@cityandguilds#winchesterhttp://bit.ly/1MT2Tfj,Unknown,Unknown,Unknown,Unknown,"#dogs, #cats, #winchester","@GoodVetPetGuide, @cityandguilds",https://t.co/A7EJxB2Tft,mention_2015
https://x.com/TanamiHQ/status/669468726622855169,2015-11-25T10:52:37.000Z,Wonderful few days#filmingin Jo'burg for@cityandguilds! Stunning sunset time-lapse last night. Nxt stop Botswana!,Unknown,Unknown,Unknown,Unknown,#filming,"@TanamiHQ, @cityandguilds",,mention_2015
https://x.com/zaBritish/status/651704418010812416,2015-10-07T10:23:35.000Z,Our guests from@cityandguildshad a great customer service experience with charming@ColmMcGiv#customerserviceweek,Unknown,Unknown,Unknown,Unknown,#customerserviceweek,"@zaBritish, @cityandguilds, @ColmMcGiv",,mention_2015
https://x.com/CornwallCollege/status/658608373009616896,2015-10-26T11:37:27.000Z,Big thanks to@cityandguildsfor sponsoring an award at#ebta16Nearly 3 months away#excitingFind out more here:http://ow.ly/TQ1BF,Unknown,Unknown,Unknown,Unknown,"#ebta16, #exciting","@CornwallCollege, @cityandguilds",https://t.co/jBXSC6j8EI,mention_2015
https://x.com/cymwysterau_cym/status/643803952388157440,2015-09-15T15:09:58.000Z,Diolch i@wjec_cbac@cityandguilds@awardingbodiesa JCQ am ddod heddiw - sesiynau diddorol iawn!,Unknown,Unknown,Unknown,Unknown,,"@cymwysterau_cym, @wjec_cbac, @cityandguilds, @awardingbodies",,mention_2015
https://x.com/Bosch_STB_LAGTA/status/666647722477375488,2015-11-17T16:02:57.000Z,We were at@St_Maurice_Hightoday to present@cityandguildscertificates to three young people - well done to all!,Unknown,Unknown,Unknown,Unknown,,"@Bosch_STB_LAGTA, @St_Maurice_High, @cityandguilds",,mention_2015
https://x.com/K_DonnellyCEO/status/671291591626252293,2015-11-30T11:36:02.000Z,"""68% teens expect to go to uni despite only 30% of predicted jobs for grads""@cityandguildshttp://ow.ly/VfYu9",Unknown,Unknown,Unknown,Unknown,,"@K_DonnellyCEO, @cityandguilds",https://t.co/1CuTgR1tRN,mention_2015
https://x.com/SportStructures/status/647403792342872064,2015-09-25T13:34:26.000Z,How to coach@cityandguildslevel 4 developing questioning of coaching practice@sportscoachUK#kess#bobbycharlton,Unknown,Unknown,Unknown,Unknown,"#kess, #bobbycharlton","@SportStructures, @cityandguilds, @sportscoachUK",,mention_2015
https://x.com/GoodVetPetGuide/status/670236928504008704,2015-11-27T13:45:10.000Z,.@lancashirek9#Hydrotherapy& Rehab@cityandguildsAccredited#DogGrooming Training Centrehttp://bit.ly/1y4I9p9,Unknown,Unknown,Unknown,Unknown,"#Hydrotherapy, #Dog","@GoodVetPetGuide, @lancashirek9, @cityandguilds",https://t.co/XdaJjgXsSz,mention_2015
https://x.com/SportStructures/status/647042590689337344,2015-09-24T13:39:09.000Z,Cracking first group doing@cityandguildslevel 4 education and training (old CTTLS) at HQ#EXCELLENTTUTORS,Unknown,Unknown,Unknown,Unknown,#EXCELLENTTUTORS,"@SportStructures, @cityandguilds",,mention_2015
https://x.com/ASDANeducation/status/672345723841748992,2015-12-03T09:24:46.000Z,"Check out @GarethLewis76's latest ASDAN blog, in response to this research by@cityandguildshttp://theorb.org.uk/blog/66/what-do-parents-think-about-education…",Unknown,Unknown,Unknown,Unknown,,"@ASDANeducation, @cityandguilds",https://t.co/AXNnQUfzWi,mention_2015
https://x.com/SportStructures/status/647367007147556864,2015-09-25T11:08:16.000Z,Alaina managing feedback on@cityandguildslevel 4 tutor training with@Greg1954#roleplay,Unknown,Unknown,Unknown,Unknown,#roleplay,"@SportStructures, @cityandguilds, @Greg1954",,mention_2015
https://x.com/App4england/status/651185240753352705,2015-10-06T00:00:34.000Z,Making Apprenticeships Work – the employers’ perspective.https://lnkd.in/eDYQfG6@cityandguilds@TUIGroup@AELPUK,Unknown,Unknown,Unknown,Unknown,,"@App4england, @cityandguilds, @TUIGroup, @AELPUK",https://t.co/BiyNWkVU6b,mention_2015
https://x.com/HoStBarnabas/status/658561212213411840,2015-10-26T08:30:03.000Z,Celebrating our 2nd birthday and the incredible achievements of our participants with@cityandguilds#socialchange,Unknown,Unknown,Unknown,Unknown,#socialchange,"@HoStBarnabas, @cityandguilds",,mention_2015
https://x.com/edinburghcoll/status/675000597679112192,2015-12-10T17:14:18.000Z,#Fasttrackyourfutureon a pre-apprenticeship or@cityandguilds#Constructioncoursehttp://ow.ly/VEHK4,Unknown,Unknown,Unknown,Unknown,"#Fasttrackyourfuture, #Construction","@edinburghcoll, @cityandguilds",https://t.co/JKbixDRcUP,mention_2015
https://x.com/TanamiHQ/status/674990789458530305,2015-12-10T16:35:19.000Z,An incredible few weeks filming internationally for Jemma & Craig on behalf of@cityandguilds!,Unknown,Unknown,Unknown,Unknown,,"@TanamiHQ, @cityandguilds",,mention_2015
https://x.com/TanamiHQ/status/672382128588513281,2015-12-03T11:49:26.000Z,Shooting in our fourth region of six! Welcome to Sri Lanka with@cityandguilds,Unknown,Unknown,Unknown,Unknown,,"@TanamiHQ, @cityandguilds",,mention_2015
https://x.com/SallyDicketts/status/620554757086814208,2015-07-13T11:25:58.000Z,Delighted to partner with@cityandguildsto deliver new consultancy service on uses of tech in#teaching&#learninghttp://bit.ly/1RtFlla,Unknown,Unknown,Unknown,Unknown,"#teaching, #learning","@SallyDicketts, @cityandguilds",http://t.co/kKFphffAHv,mention_2015
