Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/cityandguilds/status/1723383319826489495,2023-11-11T16:52:57.000Z,"It's our birthday!For 145 years, we've been dedicated to helping people, organisations, and economies develop their skills for growth. 

Check out what it means to our colleagues here at@cityandguilds!",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @cityandguilds",,mention_2023
https://x.com/cityandguilds/status/1735223853901598957,2023-12-14T09:03:00.000Z,"Sit tight, settle down, and join us for a@cityandguildsChristmas skills taleThis a story is for all our learners - their achievements reflect why#cityandguildsexists – to help people, organisations and economies develop their skills for growth@K_DonnellyCEO",Unknown,Unknown,Unknown,Unknown,#cityandguilds,"@cityandguilds, @cityandguilds, @K_DonnellyCEO",,mention_2023
https://x.com/K_DonnellyCEO/status/1709891489893900726,2023-10-05T11:21:14.000Z,I'm delighted to share the@cityandguildsImpact Report 2023. It celebrates our achievements from supporting 3.5 million learners to contributing £11.2 billion to UK society. Explore the report and discover the tangible impact of#skills:https://cityandguildsfoundation.org/about-us/our-impact/#impact-report…,Unknown,Unknown,Unknown,Unknown,"#skills, https://cityandguildsfoundation.org/about-us/our-impact/#impact-report…","@K_DonnellyCEO, @cityandguilds",https://t.co/nvwfP2FDDx,mention_2023
https://x.com/AELPUK/status/1715291987836833795,2023-10-20T09:00:53.000Z,"Thank you to our sponsors for their invaluable support & contribution at this year's Autumn Conference!We're delighted to work with you@cityandguilds@SIAS_EPA@ClearLinksUK@_LearningCurve@FEWeek!

Secure your ticket nowhttps://buff.ly/3Q7cDd6#aelpAC23",Unknown,Unknown,Unknown,Unknown,#aelpAC23,"@AELPUK, @cityandguilds, @SIAS_EPA, @ClearLinksUK, @_LearningCurve, @FEWeek",https://t.co/ZoRSjapKYN,mention_2023
https://x.com/lammashow/status/1716562203048899010,2023-10-23T21:08:16.000Z,"NEW for#LAMMA24We've teamed up with@Jobs_In_Agto bring our first CAREERS ZONE! Meet the recruiters from global manufactures@AGCOcorpor get invaluable advice from@cityandguildsKick start your career, or figure out the next steps nowhttps://bit.ly/3t4jH0S",Unknown,Unknown,Unknown,Unknown,#LAMMA24,"@lammashow, @Jobs_In_Ag, @AGCOcorp, @cityandguilds",https://t.co/kAK1onsZbc,mention_2023
https://x.com/positiveyouthUK/status/1700231475759665309,2023-09-08T19:35:47.000Z,"""Celebrating a year of progress and empowerment!Over the past 12 months, we've supported 60+ newly arrived young people toward brighter futures through our partnership with the@cityandguildsFoundation. Last month, we watched our inspiring young graduates shine, knowing",Unknown,Unknown,Unknown,Unknown,,"@positiveyouthUK, @cityandguilds",,mention_2023
https://x.com/EdwardsVacuum/status/1696440081228206421,2023-08-29T08:30:08.000Z,"We're thrilled to announce that we've been awarded a#PrincessRoyalTrainingAwardfrom HRH The Princess Royal and@cityandguilds, recognising our exceptional commitment to learning and development. 

Find out more:https://bit.ly/3PbEsjP",Unknown,Unknown,Unknown,Unknown,#PrincessRoyalTrainingAward,"@EdwardsVacuum, @cityandguilds",https://t.co/tMPxLZpoei,mention_2023
https://x.com/telfordcollege/status/1724475933589975521,2023-11-14T17:14:36.000Z,"We are finalists!Amazing news to be a finalist for The@cityandguildsAward for College Engagement with Employers, in the 2023/24 Beacon Awards#LoveOurColleges#AOCBeacons#CityandGuilds#TelfordCollege@shropschamber@WestMids_CA@TelfordWrekin",Unknown,Unknown,Unknown,Unknown,"#LoveOurColleges, #AOCBeacons, #CityandGuilds, #TelfordCollege","@telfordcollege, @cityandguilds, @shropschamber, @WestMids_CA, @TelfordWrekin",,mention_2023
https://x.com/eAssess/status/1666183605012316162,2023-06-06T20:41:42.000Z,Congratulations to the Winner of the Best Workplace or Talent Assessment Project sponsored by@cityandguildsat the 2023 International   e-Assessment Awards@TCS#eAAwards,Unknown,Unknown,Unknown,Unknown,#eAAwards,"@eAssess, @cityandguilds, @TCS",,mention_2023
https://x.com/cityandguilds/status/1717524494862950728,2023-10-26T12:52:04.000Z,"Yesterday our Chair, Dame Ann Limb DBE DL, attended her investiture ceremony at Buckingham Palace with His Majesty King Charles. Congratulations,@AnnLimb, from everyone at@cityandguilds. We are immensely proud and privileged to have you as our Chair.",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @AnnLimb, @cityandguilds",,mention_2023
