Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/GYCommercialUK/status/1114127258539692033,2019-04-05T11:26:52.000Z,"We would like to congratulate Katie Connolly, Assistant Branch Manager Warrington, for becoming the first female technician at TruckForce to have successfully completed the City & Guilds Technician qualification!#Goodyear#TruckForce#CityandGuilds#Proud",Unknown,Unknown,Unknown,Unknown,"#Goodyear, #TruckForce, #CityandGuilds, #Proud",@GYCommercialUK,,hashtag_2019
https://x.com/TheRealAldenMcL/status/1107688790590656512,2019-03-18T17:02:42.000Z,"Great news. With so many building projects underway across our islands, we have a unique opportunity to help our young people enter the construction industry and get an internationally recognized qualification.#Construction#cityandguildshttps://t.co/xWnxTt6A9V",Unknown,Unknown,Unknown,Unknown,"#Construction, #cityandguilds",@TheRealAldenMcL,https://t.co/xWnxTt6A9V,hashtag_2019
https://x.com/CEDIA_EMEA/status/1183662846611263489,2019-10-14T08:36:28.000Z,"Thinking about joining our Technical School training? CEDIA Instructor, Geoff Meads, tells you what you will learn.https://buff.ly/35plUn5#CityandGuilds#TechnicalTraining#SmartHome",Unknown,Unknown,Unknown,Unknown,"#CityandGuilds, #TechnicalTraining, #SmartHome",@CEDIA_EMEA,https://t.co/f1oeis2A7L,hashtag_2019
https://x.com/petracollegebyo/status/1105530911792218117,2019-03-12T18:08:03.000Z,Not sure where next? Phone us on 029 283326 or email services@petracollege.co.zw to make an appointment to find out what we can do for you!#cambridgelearners#petracollegebyo#onthisrock#petrarocks#nextsteps#city&guilds#cityandguilds,Unknown,Unknown,Unknown,Unknown,"#cambridgelearners, #petracollegebyo, #onthisrock, #petrarocks, #nextsteps, #city, #cityandguilds",@petracollegebyo,,hashtag_2019
https://x.com/fishinglee17/status/1101511196501557248,2019-03-01T15:55:08.000Z,Sons 14 years old to say I'm a proud single dad is an  understatement#cityandguilds#carpentry,Unknown,Unknown,Unknown,Unknown,"#cityandguilds, #carpentry",@fishinglee17,,hashtag_2019
https://x.com/markcatchlove/status/1145302083035439104,2019-06-30T12:04:29.000Z,Very proud of our God Daughter Zeinab. Amazing degree show.#cityandguilds#woodcarver,Unknown,Unknown,Unknown,Unknown,"#cityandguilds, #woodcarver",@markcatchlove,,hashtag_2019
https://x.com/jam73e/status/1106503763639058432,2019-03-15T10:33:49.000Z,"Restored.. and no not with the blob of#bluetackThat's helping hold a piece in place while the glue is drying.#cityandguildstrained.
The course, back in 91/92 was based on furniture making and restoration of clocks. For me it was one of the best.",Unknown,Unknown,Unknown,Unknown,"#bluetack, #cityandguilds",@jam73e,,hashtag_2019
https://x.com/mindboostlearn/status/1202258271026982913,2019-12-04T16:08:03.000Z,Our Lifetime Certification Guarantee means you only pay once for Food Hygiene training and renewals are free!#makeitawesome#hellomindboost#certificate#foodhygiene#foodsafety#payonce#coveredforlife#cityandguilds#food#hospitality#catering#restaurant#cafe#coffeeshop,Unknown,Unknown,Unknown,Unknown,"#makeitawesome, #hellomindboost, #certificate, #foodhygiene, #foodsafety, #payonce, #coveredforlife, #cityandguilds, #food, #hospitality, #catering, #restaurant, #cafe, #coffeeshop",@mindboostlearn,,hashtag_2019
https://x.com/FTrack1993/status/1159774158869450752,2019-08-09T10:31:21.000Z,"We have a brand new, fantastic opportunity for a Graduate Electrical Engineer based in Kent!Get your application in today via this link!https://ftrack.co.uk/job.html?id=DeTXsaTq5g…#recruitment#vehicletechnician#cityandguilds#chelmsford#essexjobs#hotjobs",Unknown,Unknown,Unknown,Unknown,"#recruitment, #vehicletechnician, #cityandguilds, #chelmsford, #essexjobs, #hotjobs",@FTrack1993,https://t.co/DUWOtlGxje,hashtag_2019
https://x.com/mindboostlearn/status/1171415629787750405,2019-09-10T13:30:24.000Z,We're having a retro kinda day....#courses#quality#anytime#anydevice#anywhere#mobile#certification#onlinelearning#education#mindboost#cityandguilds#learnnow#learntoday#cpd#learning#foodhospitality,Unknown,Unknown,Unknown,Unknown,"#courses, #quality, #anytime, #anydevice, #anywhere, #mobile, #certification, #onlinelearning, #education, #mindboost, #cityandguilds, #learnnow, #learntoday, #cpd, #learning, #foodhospitality",@mindboostlearn,,hashtag_2019
