Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/cityandguilds/status/1209733038869024768,2019-12-25T07:10:06.000Z,It is the season to be merry in many countries across the world. Season's Greetings from@cityandguilds!,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @cityandguilds",,from_2019
https://x.com/cityandguilds/status/1209413791722754048,2019-12-24T10:01:32.000Z,"The Adult Education Budget can help upskill your workforce and apprentices. 
Our AEB funded qualifications help employees aged 19+ access courses to gain skills and help towards their career progression. 
Learn more:http://bit.ly/2slGRR1",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/K11UZkJkRp,from_2019
https://x.com/cityandguilds/status/1210532090271453184,2019-12-27T12:05:15.000Z,"2019 saw the latest edition of @CityGuildsGroup Sense & Instability Report, which provided a very important review of the past 14 years of#skillspolicy.#2019Highlight#senseandinstabilityhttp://ow.ly/dn6b50xwusj",Unknown,Unknown,Unknown,Unknown,"#skillspolicy, #2019Highlight, #senseandinstability",@cityandguilds,https://t.co/wUvU0tzwQg,from_2019
https://x.com/cityandguilds/status/1209090058537623553,2019-12-23T12:35:08.000Z,Understanding how you can use AEB to support Intent and Impact will be key to success during inspection. Hosted by@BryonyKingslandhttp://ow.ly/hmmm50xEoJg,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @BryonyKingsland",https://t.co/qrCowEgzDc,from_2019
https://x.com/cityandguilds/status/1209399613771399168,2019-12-24T09:05:12.000Z,"Truly another#2019Highlightwas our new contract to deliver a number of different qualifications in Jamaica over a 10 year period.

Here is Hon Minister for Youth Alando@terrelonge2016MP and @K_DonnellyMD during the signing event.http://ow.ly/JFwG50xwu0r",Unknown,Unknown,Unknown,Unknown,#2019Highlight,"@cityandguilds, @terrelonge2016",https://t.co/EGlCx7Z7iB,from_2019
https://x.com/cityandguilds/status/1206844839427489793,2019-12-17T07:53:26.000Z,"Earlier this week staff from across the @CityGuildsGroup London office took part in their fundraising#christmasjumperday.

Can you spot our Digital Learning Resources team mascot@RoaryDLR, who helped out too?",Unknown,Unknown,Unknown,Unknown,#christmasjumperday,"@cityandguilds, @RoaryDLR",,from_2019
https://x.com/cityandguilds/status/1209082529736744962,2019-12-23T12:05:13.000Z,"It was a privilege to listen to the interns at this year's Supported Internship Graduation and Independent Travel Training Celebration Event as they shared their inspirational experiences.@Intern2WorkLiv@lpoolcouncil@LpoolCityRegion@LPLHospitality

One of our#2019Highlights!",Unknown,Unknown,Unknown,Unknown,#2019Highlights,"@cityandguilds, @Intern2WorkLiv, @lpoolcouncil, @LpoolCityRegion",,from_2019
https://x.com/cityandguilds/status/1206908209547665408,2019-12-17T12:05:15.000Z,"As the year comes to a close, we look back at our#InternToWorkprogramme. Check out this video of our interns on their volunteering day.https://x.com/i/status/1157230861651197952…#2019Highlights",Unknown,Unknown,Unknown,Unknown,"#InternToWork, #2019Highlights",@cityandguilds,,from_2019
https://x.com/cityandguilds/status/1207746192450424832,2019-12-19T19:35:05.000Z,Discussing the relaxation of AEB funding rules and how providers can use this funding to assist with best practice delivery in apprenticeships and 19+ programmes. which supports Ofsted's new framework.http://ow.ly/VfYI50xEnTi#Webinarwith@BryonyKingsland,Unknown,Unknown,Unknown,Unknown,#Webinar,"@cityandguilds, @BryonyKingsland",https://t.co/SEmhmC2K0f,from_2019
https://x.com/cityandguilds/status/1207632984435761152,2019-12-19T12:05:14.000Z,"Another 2019 highlight for us was being featured during the @EMSI_UK annual conference. 

@K_DonnellyMD discussed how#digitalcredentialsare changing how we think about the currency of qualifications.@FENewshttp://ow.ly/nSLE50xsUj4",Unknown,Unknown,Unknown,Unknown,#digitalcredentials,"@cityandguilds, @FENews",https://t.co/qHUuqUYXMD,from_2019
https://x.com/cityandguilds/status/1207383831344492547,2019-12-18T19:35:12.000Z,Gain an update on the latest Standards being offered and the digital solutions offered to support them.http://ow.ly/q40E50xCdwU,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/C552o5v24i,from_2019
https://x.com/cityandguilds/status/1208818253147062272,2019-12-22T18:35:04.000Z,"A great opportunity for Heads of Centre, Heads of Department, Exams Officers, Invigilator staff who have responsibility for the running of examinations & supervised assessments to gain current, up to date, knowledge of the examination delivery requirementshttp://ow.ly/Nhka50xxbnl",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/IJD6dnFX0l,from_2019
https://x.com/cityandguilds/status/1207270588739465217,2019-12-18T12:05:13.000Z,Here's a look back at @K_DonnellyMD's#ChangeboardFTsession exploring how leaders can re-define their business's attitude and ability to learn.#futureofworkhttp://ow.ly/vNWQ50xwrA9,Unknown,Unknown,Unknown,Unknown,"#ChangeboardFT, #futureofwork",@cityandguilds,https://t.co/RbrYt2bxcZ,from_2019
https://x.com/cityandguilds/status/1211619234679316481,2019-12-30T12:05:11.000Z,"“This report makes a great contribution to our thinking and consideration of future policy development” @KenSkatesAM

Great to see our recommendations welcomed by the Minister to make the Welsh apprenticeships programme world class.#2019Highlight",Unknown,Unknown,Unknown,Unknown,#2019Highlight,@cityandguilds,"https://t.co/H3zXAWNsRm, https://t.co/H3zXAWNsRm",from_2019
https://x.com/cityandguilds/status/1206139349785612289,2019-12-15T09:10:04.000Z,"Employers are struggling with skill proficiency deficits across all skill levels, reveals poll.http://ow.ly/OV6t50xxtwl@hrdive",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @hrdive",https://t.co/zxBCZmzO3S,from_2019
https://x.com/cityandguilds/status/1205775708368375814,2019-12-14T09:05:05.000Z,"Find out more about@cityandguildsand what is happening in#Apprenticeships, T-Levels, Global Certification and the City & Guilds Foundation.http://ow.ly/XoEB50xxaVM@JasonIMatCG#Hospitality#Catering",Unknown,Unknown,Unknown,Unknown,"#Apprenticeships, #Hospitality, #Catering","@cityandguilds, @cityandguilds",https://t.co/bfOLQZ21qA,from_2019
https://x.com/cityandguilds/status/1207995374889242624,2019-12-20T12:05:15.000Z,"We were over the moonthat@cityandguildsvice-chair Dr@AnnLimbwas named top LGBT+ Public Sector Exec Role Model 2019, earlier this year.#2019Highlightshttp://ow.ly/VbZf50xsWfc",Unknown,Unknown,Unknown,Unknown,#2019Highlights,"@cityandguilds, @cityandguilds, @AnnLimb",https://t.co/hHJVkP9D1M,from_2019
https://x.com/cityandguilds/status/1206518909513453568,2019-12-16T10:18:18.000Z,"Thank you for your message, we have contacted you directly to discuss further.",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,,from_2019
https://x.com/cityandguilds/status/1209483532780933120,2019-12-24T14:38:39.000Z,"We couldn't agree more, and same to you.",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @terrelonge2016",,from_2019
https://x.com/cityandguilds/status/1204066326588874758,2019-12-09T15:52:37.000Z,Today we were delighted to have played host to an esteemed delegation from the Bangladesh Government as part of the SEIP programme.,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,,from_2019
https://x.com/cityandguilds/status/1205064998835359744,2019-12-12T10:00:59.000Z,"AEB funded courses can support current and future skills needed for business, leading to increased productivity, motivation and retention of staff. 
Learn more about how we can help transform your business:http://bit.ly/2rxnQKN",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/jmBleW1QLt,from_2019
https://x.com/cityandguilds/status/1201472384991137792,2019-12-02T12:05:13.000Z,"Our Industries and Products knitted teams nativity is on display, with the addition of a PG tips monkey and a@cityandguildsLion.#SeasonsGreetings@MathsEnglish_CG@robbiemilano",Unknown,Unknown,Unknown,Unknown,#SeasonsGreetings,"@cityandguilds, @cityandguilds, @MathsEnglish_CG, @robbiemilano",,from_2019
https://x.com/cityandguilds/status/1197501553948672003,2019-11-21T13:06:33.000Z,#Apprenticeshipand AEB funding rule flexibility is discussed in our latest@BryonyKingslandupdate.http://ow.ly/1fwS50xgWcP,Unknown,Unknown,Unknown,Unknown,#Apprenticeship,"@cityandguilds, @BryonyKingsland",https://t.co/IE7hygQY1Q,from_2019
https://x.com/cityandguilds/status/1199267840785866752,2019-11-26T10:05:09.000Z,"UK employers must do more to upskill their workforces or risk lagging behind employers in other parts of the world, according to @CityGuildsGrouphttp://ow.ly/xXr050xk6N3",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/Rq1nIxVqfa,from_2019
https://x.com/cityandguilds/status/1199660442370674688,2019-11-27T12:05:12.000Z,It’s less than two weeks until the@NSARLtdSkills Symposium taking place at TFL offices ( Near to the Queen Elizabeth Olympic Park) on Friday 6th Dec 2019http://ow.ly/dyMO50xl2AqOur Martin Hottass will share his perspective on the future of training and the impact of digital,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @NSARLtd",https://t.co/ebrXKQxKEK,from_2019
https://x.com/cityandguilds/status/1199369768039538690,2019-11-26T16:50:10.000Z,Another#NationalCakeDaysubmission comes courtesy of@cityandguildscentre@bca_tweets.,Unknown,Unknown,Unknown,Unknown,#NationalCakeDay,"@cityandguilds, @cityandguilds, @bca_tweets",,from_2019
https://x.com/cityandguilds/status/1198937279198154754,2019-11-25T12:11:37.000Z,"A BIG thank you to all our#Hair, Beauty &#BarberingIndustry conference attendees today.#MondayMorningenthusiasm.",Unknown,Unknown,Unknown,Unknown,"#Hair, #Barbering, #MondayMorning",@cityandguilds,,from_2019
https://x.com/cityandguilds/status/1200486037123940352,2019-11-29T18:45:49.000Z,"Are you making the most of your Adult Education Budget?
We'll help you maximise the use of your AEB to reduce any underspend and help you ensure you have the right curriculum in place to meet local or combined authority skills priorities. Learn more here:http://bit.ly/35DzfaR",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/OeDhtmWQul,from_2019
https://x.com/cityandguilds/status/1199318852091437058,2019-11-26T13:27:51.000Z,"It's#NationalCakeDay, @divinebakery2018 Level 2@cityandguildsPatisserie students produced this cake, plus, decorate it with vanilla buttercream and unicorn sprinkles. Well done",Unknown,Unknown,Unknown,Unknown,#NationalCakeDay,"@cityandguilds, @cityandguilds",,from_2019
https://x.com/cityandguilds/status/1202559166440714241,2019-12-05T12:03:42.000Z,"#TBTrecalls our very own @CityGuildsGroup North business team, who earlier in the year spent a day volunteering at St Vincent's in Leeds.#ThrowbackThursday#InternationalVolunteerDay@SarahtCandG@stingwraybabe@ILM_WestMids@Lharrap8@cityandguildsjb",Unknown,Unknown,Unknown,Unknown,"#TBT, #ThrowbackThursday, #InternationalVolunteerDay","@cityandguilds, @SarahtCandG, @stingwraybabe, @Lharrap8, @cityandguildsjb",,from_2019
https://x.com/cityandguilds/status/1204371473768599552,2019-12-10T12:05:10.000Z,Board-level executives are losing confidence in terms of the digital skills required to respond to market demands.http://ow.ly/A0tk50xv6qj@ComputerWeekly,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @ComputerWeekly",https://t.co/5cKv2wQ13l,from_2019
https://x.com/cityandguilds/status/1198310269673517057,2019-11-23T18:40:06.000Z,"We've partnered with the academic institution to offer University Award in Hotel General Management, a globally recognised#hospitalityqualification aimed at senior leaders in the industry.http://ow.ly/SpVL50xb7a1",Unknown,Unknown,Unknown,Unknown,#hospitality,@cityandguilds,https://t.co/siVt8sNRlp,from_2019
https://x.com/cityandguilds/status/1202295283222274049,2019-12-04T18:35:07.000Z,"Are you a training, guidance & learning provider helping to equip adults across England with the right tools and skills to find rewarding future employment? If so, this opportunity could be for you:https://bit.ly/2p8rcD9#education#tech#CareerTechChallenge@NestaChallenges",Unknown,Unknown,Unknown,Unknown,"#education, #tech, #CareerTechChallenge",@cityandguilds,https://t.co/bFn8FHdimL,from_2019
https://x.com/cityandguilds/status/1207995371651248128,2019-12-20T12:05:14.000Z,"Find out more about@cityandguildsand what is happening in#Apprenticeships, T-Levels, Global Certification and the City & Guilds Foundation.https://eventbrite.co.uk/e/hospitality-catering-employer-update-and-lunch-middlesbrough-tickets-83318609203…@JasonIMatCG#Hospitality#Catering",Unknown,Unknown,Unknown,Unknown,"#Apprenticeships, #Hospitality, #Catering","@cityandguilds, @cityandguilds",https://t.co/LhK85R6Nt3,from_2019
https://x.com/cityandguilds/status/1201789454618439680,2019-12-03T09:05:08.000Z,"Employers have a responsibility to provide learning and development opportunities for their entire workforce, says @ChrisJones_CEOhttp://ow.ly/a3oS50xpANg@PeopleMgt",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @PeopleMgt",https://t.co/3BkHcyu8RS,from_2019
https://x.com/cityandguilds/status/1199369485477658624,2019-11-26T16:49:03.000Z,#VeryImpressive:,Unknown,Unknown,Unknown,Unknown,#VeryImpressive,"@cityandguilds, @Divinebakeryuk",,from_2019
https://x.com/cityandguilds/status/1203035163665534977,2019-12-06T19:35:08.000Z,"Are you an organisation or tech start up helping adults navigate the changing world of work? To win a share of £1.2m and expert support to develop your product or service, enter the#CareerTechChallengePrize:https://bit.ly/2p8rcD9@NestaChallenges@nesta_uk",Unknown,Unknown,Unknown,Unknown,#CareerTechChallenge,"@cityandguilds, @nesta_uk",https://t.co/bFn8FHdimL,from_2019
https://x.com/cityandguilds/status/1197975799913177089,2019-11-22T20:31:02.000Z,Please be advised that we provide a list of permitted reference material in all our qualification handbooks.,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @betateach, @BPEC1",,from_2019
https://x.com/cityandguilds/status/1195992530195755008,2019-11-17T09:10:14.000Z,"Following on from this recent announcement, we are hosting an T Levels in#Constructionand Building Services#Engineeringstakeholders webinar:http://ow.ly/gFXk50xc75Y#Tlevels",Unknown,Unknown,Unknown,Unknown,"#Construction, #Engineering, #Tlevels",@cityandguilds,https://t.co/FFJW69NTmy,from_2019
https://x.com/cityandguilds/status/1192417665719001088,2019-11-07T12:25:00.000Z,"If you're attending the@CIPDAnnual Conference this afternoon, why not visit the @CityGuildsGroup stand ( C70 ) for a chance to win a bottle, by way of our fun quiz.#cipdACE@kineo@The_OxfordGroup@ILM_UK",Unknown,Unknown,Unknown,Unknown,#cipdACE,"@cityandguilds, @CIPD, @kineo, @The_OxfordGroup, @ILM_UK",,from_2019
https://x.com/cityandguilds/status/1192353744702193664,2019-11-07T08:11:00.000Z,"Really looking forward to another fabulous day at the#cipdACE.Take a lookat some of the highlights from yesterdays' activities. 

Be sure to visit our stand ( C70 ) for insights, support and giveaways.

@CityGuildsGroup@The_OxfordGroup@kineo@ILM_UK@CIPD_Events@CIPD",Unknown,Unknown,Unknown,Unknown,#cipdACE,"@cityandguilds, @The_OxfordGroup, @kineo, @ILM_UK, @CIPD_Events, @CIPD",,from_2019
https://x.com/cityandguilds/status/1189942874021994496,2019-10-31T16:31:03.000Z,"When delivering#apprenticeshipsemployers are concerned that having apprentices out one day a week on 20% off-the-job training quite costly. But that doesn't have to be a daunting prospect. 
Learn new strategies on how to manage this in our FREE guide:https://direc.to/cU1p",Unknown,Unknown,Unknown,Unknown,#apprenticeships,@cityandguilds,https://t.co/AyDm8YRWQ3,from_2019
https://x.com/cityandguilds/status/1189897562058301445,2019-10-31T13:31:00.000Z,"If you're a training provider or an employer looking to stand out from the crowd and win new business. Assured can provide the competitive edge you need. 
Learn more on how we can help you attract, recruit, retain, and build talent in-house:https://direc.to/c3Dq",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/Bvx50Lxkod,from_2019
https://x.com/cityandguilds/status/1192084400890138625,2019-11-06T14:20:43.000Z,"Great discussions taking place at our joint@ILM_UKstand this afternoon at the@CIPDAnnual Conference.#cipdACE.

Feel free to discuss your strategy with our team too. (C70)",Unknown,Unknown,Unknown,Unknown,#cipdACE,"@cityandguilds, @ILM_UK, @CIPD",,from_2019
https://x.com/cityandguilds/status/1191989879422509056,2019-11-06T08:05:08.000Z,"If you're attending the#cipdACE@mcr_central, don't miss this highly anticipated event hosted by@Gibson1Paulafeaturing@gta_englandchief Mark Maudsley.#Apprenticeships",Unknown,Unknown,Unknown,Unknown,"#cipdACE, #Apprenticeships","@cityandguilds, @mcr_central, @Gibson1Paula, @gta_england",,from_2019
https://x.com/cityandguilds/status/1195628846902644736,2019-11-16T09:05:05.000Z,Be sure to register for our informative T Levels in#Constructionand Building Services Engineering stakeholders webinar:http://ow.ly/bnWd50xbQAV#Tlevels,Unknown,Unknown,Unknown,Unknown,"#Construction, #Tlevels",@cityandguilds,https://t.co/UdKtmRXG6X,from_2019
https://x.com/cityandguilds/status/1192035187477164032,2019-11-06T11:05:10.000Z,"Both@Gibson1Paulaand@gta_englandchief Mark Maudsley, say they are looking forward to answering attendees questions during their@CIPDsession later.#cipdACE#apprenticeships",Unknown,Unknown,Unknown,Unknown,"#cipdACE, #apprenticeships","@cityandguilds, @Gibson1Paula, @gta_england, @CIPD",,from_2019
https://x.com/cityandguilds/status/1199014381171945473,2019-11-25T17:17:59.000Z,UK employers must do more to upskill their workforces or risk lagging behind employers in other parts of the world.http://ow.ly/e9z450xk5ce#socialmobility@hrmagazine,Unknown,Unknown,Unknown,Unknown,#socialmobility,"@cityandguilds, @hrmagazine",https://t.co/h2Y50BKDrk,from_2019
https://x.com/cityandguilds/status/1196859487480664064,2019-11-19T18:35:13.000Z,T Levels in#Constructionand Building Services Engineering stakeholders webinar:http://ow.ly/zLtl50xbQFe#Tlevels,Unknown,Unknown,Unknown,Unknown,"#Construction, #Tlevels",@cityandguilds,https://t.co/deSaH1Bov7,from_2019
https://x.com/cityandguilds/status/1197132529817575425,2019-11-20T12:40:11.000Z,".@cityandguildshas partnered with the academic institution to offer University Award in Hotel General Management, a globally recognised#hospitalityqualification aimed at senior leaders in the industry.http://ow.ly/SpVL50xb7a1",Unknown,Unknown,Unknown,Unknown,#hospitality,"@cityandguilds, @cityandguilds",https://t.co/siVt8sNRlp,from_2019
https://x.com/cityandguilds/status/1194959444746162177,2019-11-14T12:45:07.000Z,"What should the college of the future look like? A big question. That’s why@CollegeComm- which we support - is asking for your feedback on their progress report, and thoughts on how they take this forward. Read the report here:http://collegecommission.co.uk/progress-report",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @CollegeComm",https://t.co/AdpcwxTXRk,from_2019
https://x.com/cityandguilds/status/1195056332203872258,2019-11-14T19:10:07.000Z,"Colleges transform lives and communities and will be central to facing the challenges of the future. That’s why we support@CollegeComm. They want to hear your feedback on their new progress report, as well as recommendations they can start to make.http://collegecommission.co.uk/progress-report",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @CollegeComm",https://t.co/AdpcwxTXRk,from_2019
https://x.com/cityandguilds/status/1196130917976301569,2019-11-17T18:20:08.000Z,The UK faces tough questions about productivity & social justice. Colleges are a vital part of the answer. We're pleased to support@CollegeCommwho has published a new progress report. How do they take this forward across the four nations? Let them know:http://surveymonkey.co.uk/r/futurecollegecommission…,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @CollegeComm",https://t.co/72KjLoNRyZ,from_2019
https://x.com/cityandguilds/status/1197419399961088000,2019-11-21T07:40:06.000Z,"IT'S FINALLY HERE,@worldskillsuk!Former competitor@sam_everton11, recently shared this video with us for#InternationalChefsDay⁩http://ow.ly/Jan650xeLk7",Unknown,Unknown,Unknown,Unknown,#InternationalChefsDay,"@cityandguilds, @worldskillsuk, @sam_everton11",https://t.co/OKaXVbl6je,from_2019
https://x.com/cityandguilds/status/1197079673051787264,2019-11-20T09:10:09.000Z,"Lifelong learning for employability, is important not just for the UK’s productivity, but also to improve social mobility, says Kirstie Donnelly.http://ow.ly/8Ajj50xaRAE@CityAM@K_DonnellyMD",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @CityAM",https://t.co/Uww5NA1T2W,from_2019
https://x.com/cityandguilds/status/1194195653448081408,2019-11-12T10:10:05.000Z,"Full use of the#ApprenticeshipsLevy could help to improve the UK’s diversity crisis and the £63bn skills shortage, says Claire Whittinghamhttp://ow.ly/Ux3150x7Chl@TrainingZone",Unknown,Unknown,Unknown,Unknown,#Apprenticeships,"@cityandguilds, @TrainingZone",https://t.co/MZ3aUkniGN,from_2019
https://x.com/cityandguilds/status/1195252632874565632,2019-11-15T08:10:09.000Z,"Most people don’t take a linear education pathway to employment, says Kirstie Donnellyhttps://cityam.com/retraining-course-the-case-for-lifelong-learning/…#LifelongLearning@K_DonnellyMD@CityAM",Unknown,Unknown,Unknown,Unknown,#LifelongLearning,"@cityandguilds, @CityAM",https://t.co/rPKC58b5x9,from_2019
https://x.com/cityandguilds/status/1190574297976311808,2019-11-02T10:20:07.000Z,#WeekReflection-@cityandguildsvice-chair Dr@AnnLimbwas named top LGBT+ Public Sector Exec Role Model 2019.http://ow.ly/WKhN50wXlGP,Unknown,Unknown,Unknown,Unknown,#WeekReflection,"@cityandguilds, @cityandguilds, @AnnLimb",https://t.co/LVNAfAwX0X,from_2019
https://x.com/cityandguilds/status/1189855824061124608,2019-10-31T10:45:09.000Z,"Digital learning resources are so important. That’s why we’ve developed e-Functional Skills Reloaded, our digital learning platform. Find out morehttps://direc.to/cqcw#funskills2019#efunctionalskills#digitallearning#mathsandenglish",Unknown,Unknown,Unknown,Unknown,"#funskills2019, #efunctionalskills, #digitallearning, #mathsandenglish",@cityandguilds,https://t.co/YthSrraERN,from_2019
https://x.com/cityandguilds/status/1187331149623894016,2019-10-24T11:33:00.000Z,A BIG thank youto everyone who joined our funding and policy#webinarupdate with@BryonyKingslandearlier.,Unknown,Unknown,Unknown,Unknown,#webinar,"@cityandguilds, @BryonyKingsland",,from_2019
https://x.com/cityandguilds/status/1189521124377452544,2019-10-30T12:35:10.000Z,"Going to the#cipdACE? Be sure to join us for an interactive session, alternatively visit our stand ( C70 ) to discuss with our team; how#apprenticeshipscan strengthen your business.@Gibson1Paula",Unknown,Unknown,Unknown,Unknown,"#cipdACE, #apprenticeships","@cityandguilds, @Gibson1Paula",,from_2019
https://x.com/cityandguilds/status/1187383875762307074,2019-10-24T15:02:31.000Z,"Creating a coaching & mentoring culture in an organisation can lead to development of staff and improvement of their performance. Read how the League Managers Association are implementing this & driving performance through mentoring, in our new case study:https://direc.to/c3Dk",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/fRez3cVcdB,from_2019
https://x.com/cityandguilds/status/1186907742759477251,2019-10-23T07:30:32.000Z,"With#apprenticeshipsthere is still much confusion around of what 20% off-the-job really means. Without clarity, the rules are open to interpretation which makes it more prone to slip ups. Avoid the pitfalls with our new guide here:https://direc.to/cU9F",Unknown,Unknown,Unknown,Unknown,#apprenticeships,@cityandguilds,https://t.co/KXn3h8MjRj,from_2019
https://x.com/cityandguilds/status/1187762095695323136,2019-10-25T16:05:25.000Z,"Employers: If you're running#apprenticeships, 20% off-the-job training is required & monitored by law. It becomes a challenging landscape to navigate. Our new guide helps employers better understand what it really means. Download your FREE copy today.https://direc.to/cU1f",Unknown,Unknown,Unknown,Unknown,#apprenticeships,@cityandguilds,https://t.co/iHNEPOtKSo,from_2019
