Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag,sentiment
https://x.com/cityandguilds/status/1078720486987755520,2018-12-28T18:33:00.000Z,Introducing employers we work with in beauty therapy:@DermalogicaUKhttp://ow.ly/LCsV30keAGd#beauty#beautytraining#beautytherapy#apprenticeships#technicalqualifications#technicaleducation,Unknown,Unknown,Unknown,Unknown,"#beauty, #beautytraining, #beautytherapy, #apprenticeships, #technicalqualifications, #technicaleducation","@cityandguilds, @DermalogicaUK",https://t.co/ZVQEPnoYKE,from_2018,positive
https://x.com/cityandguilds/status/1078010810482315264,2018-12-26T19:33:00.000Z,"#ICYMI- The 18th Edition of The IET Wiring Regulationshttp://ow.ly/sG2f30n2H9Wlaunched on 2 July 2018. Also known as BS 7671:2018, it’s an opportunity for all electricians to be up to date with the latest industry standards.",Unknown,Unknown,Unknown,Unknown,#ICYMI,@cityandguilds,https://t.co/msMylUA6sX,from_2018,neutral
https://x.com/cityandguilds/status/1076766364763709440,2018-12-23T09:08:01.000Z,"Older people are more likely to think that#apprenticeshipsoffer better life chances than university, research shows.https://tes.com/news/generational-gap-apprenticeships-revealed…@tesfenews",Unknown,Unknown,Unknown,Unknown,#apprenticeships,@cityandguilds,https://t.co/Ma6pv76yh6,from_2018,neutral
https://x.com/cityandguilds/status/1079301817350144000,2018-12-30T09:03:00.000Z,USA#apprenticeships#SkillsWorldspecialhttps://fenews.co.uk/featured-article/23894-usa-apprenticeships-skillsworld-special…@FENews,Unknown,Unknown,Unknown,Unknown,"#apprenticeships, #SkillsWorld","@cityandguilds, @FENews",https://t.co/z5oZHTGIYm,from_2018,neutral
https://x.com/cityandguilds/status/1077233186839482368,2018-12-24T16:03:00.000Z,The strength of#apprenticeshipprogrammeshttps://fenews.co.uk/fevoices/23819-the-strength-of-apprenticeship-programmes…@FENews,Unknown,Unknown,Unknown,Unknown,#apprenticeship,"@cityandguilds, @FENews",https://t.co/EkZbdEnhEn,from_2018,neutral
https://x.com/cityandguilds/status/1077957962335801344,2018-12-26T16:03:00.000Z,Recruitment shifts to#apprenticeshttps://ukconstructionmedia.co.uk/news/recruitment-shifts-apprentices/…@constructionukm#construction,Unknown,Unknown,Unknown,Unknown,"#apprentices, #construction","@cityandguilds, @constructionukm",https://t.co/ltihoTWbGZ,from_2018,neutral
https://x.com/cityandguilds/status/1076452290939121665,2018-12-22T12:20:00.000Z,Skills shortages are costing the UK economy more than £2bn each yearhttps://mindful-education.co.uk/2018/12/13/is-edtech-the-answer-to-the-uk-skills-shortage/…@Mindful_Edu_UK,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @Mindful_Edu_UK",https://t.co/8B4lSFenDI,from_2018,negative
https://x.com/cityandguilds/status/1079030278784462848,2018-12-29T15:04:00.000Z,#Apprenticeships- don't fear the 20% rulehttp://swatpro.org.uk/blog/2018/07/05/apprenticeships-dont-fear-the-20-rule/3…@swatproSW,Unknown,Unknown,Unknown,Unknown,#Apprenticeships,@cityandguilds,https://t.co/WQJZmXIL07,from_2018,neutral
https://x.com/cityandguilds/status/1078954531713617920,2018-12-29T10:03:01.000Z,Seven things we learned from the government’s response to select committee#apprenticeshipsreporthttps://feweek.co.uk/2018/12/20/seven-things-we-learned-from-the-governments-response-apprenticeships-report/…@FEWeek,Unknown,Unknown,Unknown,Unknown,#apprenticeships,"@cityandguilds, @FEWeek",https://t.co/vSqkNo5hsV,from_2018,neutral
https://x.com/cityandguilds/status/1078214905461796864,2018-12-27T09:04:00.000Z,"With £600bn of projects in the national infrastructure pipeline and a call by Government to make efficiency savings of £1.7bn already announced, it is an industry facing significant challenges and expectations.http://ow.ly/VFOF30m5UDP#Construction",Unknown,Unknown,Unknown,Unknown,#Construction,@cityandguilds,"https://t.co/yRUC7YgCD8, https://t.co/yRUC7YgCD8, https://t.co/yRUC7YgCD8",from_2018,neutral
https://x.com/cityandguilds/status/1077897816071036928,2018-12-26T12:04:00.000Z,"Survey by EEF indicates a ""clear shift"" in manufacturing firms are giving greater priority to investment in#apprenticeshipprogrammes than graduate recruitmenthttps://tes.com/news/manufacturers-prefer-apprentices-graduates…@tesfenews",Unknown,Unknown,Unknown,Unknown,#apprenticeship,@cityandguilds,https://t.co/RzEysrboN7,from_2018,neutral
https://x.com/cityandguilds/status/1077172788618846208,2018-12-24T12:03:00.000Z,The rise of#apprenticeshipsas a route to successhttps://fenews.co.uk/fevoices/23660-the-rise-of-apprenticeships-as-a-route-to-success…@FENews,Unknown,Unknown,Unknown,Unknown,#apprenticeships,"@cityandguilds, @FENews",https://t.co/aiNqG24alt,from_2018,positive
https://x.com/cityandguilds/status/1077127741944737792,2018-12-24T09:04:00.000Z,An immigration solution for post-Brexit#constructionhttps://constructionnews.co.uk/analysis/expert-opinion/an-immigration-solution-for-post-brexit-construction/10038347.article…@CNplus,Unknown,Unknown,Unknown,Unknown,#construction,"@cityandguilds, @CNplus",https://t.co/7UkDGpWr1L,from_2018,neutral
https://x.com/cityandguilds/status/1076130923844751361,2018-12-21T15:03:00.000Z,More than 40% of Europeans currently do not have basic digital skillshttp://klausfzimmermann.de/wp/economists-discussed-the-nature-of-skills-gaps-and-the-future-of-labor-in-luxembourg/…@kfzimmermann,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @kfzimmermann",https://t.co/buUPsruOkq,from_2018,neutral
https://x.com/cityandguilds/status/1078577041723793409,2018-12-28T09:03:00.000Z,More than half of employees have experienced some form of workplace bullyinghttps://workplaceinsight.net/more-than-half-of-employees-have-experienced-some-form-of-workplace-bullying/…@CityGuildsGroup,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/OC5iYib6tc,from_2018,negative
https://x.com/cityandguilds/status/1076811407209975808,2018-12-23T12:07:00.000Z,BEIS commissioned survey finds that 63% of people aged 50 and overhttps://thehrdirector.com/legal-updates/legal-updates-2018/50s-poll-identifies-helpful-older-worker-measures/…want training schemes to help them  with new skills and technology.,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/WwMWRDkiAn,from_2018,positive
https://x.com/cityandguilds/status/1076402714546966528,2018-12-22T09:03:00.000Z,"Struggling to find talent for cloud infrastructure? Use your#apprenticeshiplevy, says@DrLMC7https://information-age.com/use-your-apprenticeship-levy-123477125/…@InformationAge@MKCollege",Unknown,Unknown,Unknown,Unknown,#apprenticeship,"@cityandguilds, @DrLMC7, @InformationAge, @MKCollege",https://t.co/1PU4uy5jus,from_2018,neutral
https://x.com/cityandguilds/status/1078305502893928448,2018-12-27T15:04:00.000Z,Fair funding needed for post-18 education and skillshttps://fenews.co.uk/fevoices/6569-fair-funding-needed-for-post-18-education-and-skills…@FENews@mbcorney,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @FENews, @mbcorney",https://t.co/aKrRmKmrT8,from_2018,neutral
https://x.com/cityandguilds/status/1076085877011410944,2018-12-21T12:04:00.000Z,@E_T_Foundationlaunches new film to inspire potential teachers and trainers to FE Careershttps://fenews.co.uk/press-releases/79-sp-821/23617-etf-launches-new-film-to-inspire-potential-teachers-and-trainers-into-fe…@FENews,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @E_T_Foundation, @FENews",https://t.co/8Y1rjy8FoG,from_2018,neutral
https://x.com/cityandguilds/status/1074681372130795521,2018-12-17T15:03:00.000Z,#ICYMI- The @CityGuildsGroup and The@WorkFoundationhave collaborated to publish an overview of the#constructionindustryhttp://ow.ly/uZsR30mGFi8,Unknown,Unknown,Unknown,Unknown,"#ICYMI, #construction","@cityandguilds, @WorkFoundation",https://t.co/1xWTrDwGE0,from_2018,neutral
https://x.com/cityandguilds/status/1075678190461366272,2018-12-20T09:04:00.000Z,DfE to consult on level 4 and 5 T-levels for introduction from 2022https://feweek.co.uk/2018/12/06/dfe-to-develop-new-suite-of-higher-technical-qualifications/…@FEWeek,Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @FEWeek",https://t.co/eS8p3ibuk4,from_2018,neutral
https://x.com/cityandguilds/status/1074983613681217538,2018-12-18T11:04:00.000Z,"Survey by EEF indicates a ""clear shift"" in manufacturing firms are giving greater priority to investment in#apprenticeshipprogrammes than graduate recruitmenthttps://tes.com/news/manufacturers-prefer-apprentices-graduates…@tesfenews",Unknown,Unknown,Unknown,Unknown,#apprenticeship,@cityandguilds,https://t.co/RzEysrboN7,from_2018,neutral
https://x.com/cityandguilds/status/1075783135546068992,2018-12-20T16:01:01.000Z,More than half of employees have experienced some form of workplace bullyinghttps://workplaceinsight.net/more-than-half-of-employees-have-experienced-some-form-of-workplace-bullying/…@CityGuildsGroup,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/OC5iYisHkK,from_2018,negative
https://x.com/cityandguilds/status/1075315550757089281,2018-12-19T09:03:00.000Z,Business leaders finally getting to grips with#apprenticeshiplevyhttps://londonlovesbusiness.com/business-leaders-finally-getting-to-grips-with-apprenticeship-levy/…@LondonLovesBiz,Unknown,Unknown,Unknown,Unknown,#apprenticeship,"@cityandguilds, @LondonLovesBiz",https://t.co/A7jw2mYmlF,from_2018,positive
https://x.com/cityandguilds/status/1075058859650281473,2018-12-18T16:03:00.000Z,#Apprenticeshipscontinue to tick all the right boxes for manufacturinghttps://eef.org.uk/campaigning/news-blogs-and-publications/blogs/2018/dec/apprenticeships-continue-to-tick-all-the-right-boxes-for-manufacturing…@EEF_Insights,Unknown,Unknown,Unknown,Unknown,#Apprenticeships,@cityandguilds,https://t.co/StlRDfthdS,from_2018,neutral
https://x.com/cityandguilds/status/1073662156825079808,2018-12-14T19:33:00.000Z,#ICYMI- Kineo wins Gold at Learning Technologies Awards 2018.http://ow.ly/2FE430mIAel,Unknown,Unknown,Unknown,Unknown,#ICYMI,@cityandguilds,https://t.co/thYjFwqcqf,from_2018,positive
