Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/App4england/status/573857515198398464,2015-03-06T14:47:48.000Z,@cityandguildsChris Jones  on importance of#apprenticeshipshttp://youtu.be/2_dxSORnCLIVoice of Apprenticeships Conf,Unknown,Unknown,Unknown,Unknown,#apprenticeships,"@App4england, @cityandguilds",http://t.co/nh4Mvc11Xz,to_2015
https://x.com/App4england/status/574893284591562752,2015-03-09T11:23:34.000Z,@cityandguildsWhy Apprenticeships have never been so important...http://youtu.be/2_dxSORnCLI#naw2015#apprenticeships,Unknown,Unknown,Unknown,Unknown,"#naw2015, #apprenticeships","@App4england, @cityandguilds",http://t.co/nh4Mvc11Xz,to_2015
https://x.com/App4england/status/561695993675399169,2015-02-01T01:22:15.000Z,@cityandguildsSponsors  3rd Annual Voice of Apprenticeships Confhttp://apprenticeships4england.info#naw2015#apprenticeshipsRT,Unknown,Unknown,Unknown,Unknown,"#naw2015, #apprenticeships","@App4england, @cityandguilds",http://t.co/TSFGAuYX95,to_2015
https://x.com/App4england/status/604194478845485056,2015-05-29T07:56:03.000Z,"@cityandguilds@3AAA_UK Apprenticeships should be celebrated every day of the year
Please RThttp://weloveapprenticeships.com",Unknown,Unknown,Unknown,Unknown,,"@App4england, @cityandguilds",http://t.co/syjLvWnjW9,to_2015
https://x.com/mrlyonsmaths/status/617070040542769152,2015-07-03T20:38:56.000Z,@cityandguilds@treezyoungwhy would you do this!#respecttheequalssign,Unknown,Unknown,Unknown,Unknown,#respecttheequalssign,"@mrlyonsmaths, @cityandguilds, @cityandguilds, @treezyoung",,to_2015
https://x.com/GMLPF/status/653660238655131648,2015-10-12T19:55:19.000Z,@cityandguildsApprenticeship Champion of the Year in NW: Poppy Wolfarth@AssetLiverpool#AppAwards15,Unknown,Unknown,Unknown,Unknown,#AppAwards15,"@GMLPF, @cityandguilds, @AssetLiverpool",,to_2015
https://x.com/App4england/status/592976050436603904,2015-04-28T08:58:02.000Z,@cityandguildsSorry state ofaffairs when we have to depend on fined bank@apprenticeshipshttps://lnkd.in/ehFKf6p,Unknown,Unknown,Unknown,Unknown,,"@App4england, @cityandguilds, @apprenticeships",https://t.co/sBWFX48unV,to_2015
https://x.com/NickLinford/status/598097482837524480,2015-05-12T12:08:46.000Z,.@cityandguilds@izzyhatfieldwill be hard and expensive to achieve the 3m starts target then....,Unknown,Unknown,Unknown,Unknown,,"@NickLinford, @cityandguilds, @cityandguilds, @izzyhatfield",,to_2015
https://x.com/App4england/status/562874636942450688,2015-02-04T07:25:45.000Z,@cityandguilds@CityandGuildsPR@ChrisJones_CEO Speaker @ the Voice of Apprenticeships Conference#naw2015,Unknown,Unknown,Unknown,Unknown,#naw2015,"@App4england, @cityandguilds, @CityandGuildsPR",,to_2015
https://x.com/shepherdsldn/status/626709196654952449,2015-07-30T11:01:30.000Z,@cityandguilds4 day Beginners#bookbinding#course@sbf1891 15-18#Septemberhttp://bit.ly/1eCwXgT#sewing#paper,Unknown,Unknown,Unknown,Unknown,"#bookbinding, #course, #September, #sewing, #paper","@shepherdsldn, @cityandguilds",http://t.co/aV0zTtuPbt,to_2015
