Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag
https://x.com/cityandguilds/status/1341791134264246272,2020-12-23T17:01:50.000Z,We are now closed and will reopen in the New Year.,Unknown,Unknown,Unknown,Unknown,,@cityandguilds,,from_2020
https://x.com/cityandguilds/status/1341685176418578434,2020-12-23T10:00:48.000Z,"Is your organisation working with City & Guilds? 

We have put together a short step-by-step guide video on how to input your learners’ email addresses on Walled Garden.  

Watch the video here:http://ow.ly/DvW150C4Rtn",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/DSuBAN1N2i,from_2020
https://x.com/cityandguilds/status/1341685176401838080,2020-12-23T10:00:48.000Z,"Our Maths and English qualifications help individuals gain confidence and progress through their learning journey and onto their career.

 Explore our suite of qualifications today:https://direc.to/fj2o",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/UpcH2xKYtY,from_2020
https://x.com/cityandguilds/status/1341308769070931969,2020-12-22T09:05:05.000Z,"Calling all Makers!@QESTcraftare accepting applications for up to £18,000 to fund the further education of talented & aspiring craftspeople & makers. Visithttp://qest.org.ukfor details and apply between 11 January - 15 February 2021https://qest.org.uk",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @QESTcraft","https://t.co/pmetnakfgm, https://t.co/I87adNcbGD",from_2020
https://x.com/cityandguilds/status/1343120701377699850,2020-12-27T09:05:03.000Z,"Great to see our Jewellery Manufacturing qualifications being a part of Norma Jean Bantons'  new The MasterPeace Academy, training initiative.@UKNAJ@Jewelry4Jesushttp://ow.ly/2tiu50CQ0NH",Unknown,Unknown,Unknown,Unknown,,"@cityandguilds, @UKNAJ, @Jewelry4Jesus",https://t.co/o7DKKVkYFB,from_2020
https://x.com/cityandguilds/status/1343845477935157249,2020-12-29T09:05:04.000Z,".@cityandguildshas worked in partnership with@PETA_trainingto establish an effective and reliable way of completing the#EngineeringEPA virtually during these challenging times, seeing two PETA apprentices becoming the first to do this successfully.http://ow.ly/o8am50CQ1l7",Unknown,Unknown,Unknown,Unknown,#Engineering,"@cityandguilds, @cityandguilds, @PETA_training",https://t.co/oaNOUeT1Hc,from_2020
https://x.com/cityandguilds/status/1343497084926894080,2020-12-28T10:00:40.000Z,"Digital credentials give centres new opportunities to represent the skills and knowledge they deliver for the end employer. 

Find out more:https://direc.to/fSoY",Unknown,Unknown,Unknown,Unknown,,@cityandguilds,https://t.co/DgkDm8PrM7,from_2020
https://x.com/cityandguilds/status/1343497083899305984,2020-12-28T10:00:40.000Z,"Almost every job requires the ability to communicate and use numbers confidently. That's why our maths and English qualifications are a great choice for developing vital skills. 

Learn more about how we support learnershttps://direc.to/fm56#digitalskills#mathsandenglish",Unknown,Unknown,Unknown,Unknown,"#digitalskills, #mathsandenglish",@cityandguilds,https://t.co/oLwArbUZM3,from_2020
https://x.com/cityandguilds/status/1340960344248905729,2020-12-21T10:00:34.000Z,"Learn how we are using digital credentials to recognise the leaders of today, and develop the leaders of tomorrow. 

Find out more:https://direc.to/fSom#digitalcredentials#digitalbadge#openbadge#showyourskills",Unknown,Unknown,Unknown,Unknown,"#digitalcredentials, #digitalbadge, #openbadge, #showyourskills",@cityandguilds,https://t.co/1KmgvLeszV,from_2020
https://x.com/cityandguilds/status/1344221865443790849,2020-12-30T10:00:41.000Z,"We offer a comprehensive range of maths and English qualifications to help your learners make progress and succeed. 

From Functional Skills, to ESOL and Core maths, learn more about our suite of qualifications:https://direc.to/fn_b#digitalskills#elearning#mathsandenglish",Unknown,Unknown,Unknown,Unknown,"#digitalskills, #elearning, #mathsandenglish",@cityandguilds,https://t.co/xYSPj1uI77,from_2020
