Tweet URL,Created At,Text,Tweet ID,Likes,Retweets,Replies,Hashtags,Mentions,URLs,tag,sentiment
https://x.com/MxMarmite/status/1031184657684017153,2018-08-19T14:22:35.000Z,"@cityandguildsif reputation matters, tell your driver's to park in better locations? My partner had to go on a busy road in their wheelchair just to get around this van and it was not safe. 

Not good enough.#access#disability#accessibility#terribleparking#doubleyellow",Unknown,Unknown,Unknown,Unknown,"#access, #disability, #accessibility, #terribleparking, #doubleyellow","@MxMarmite, @cityandguilds",,to_2018,negative
https://x.com/HCL_Wales/status/1021412973435342849,2018-07-23T15:13:24.000Z,"@cityandguildsand@wjec_cbac– driving up standards in#Healthand#SocialCare, and#Childcarein Wales.

Find out more about the new qualifications by signing up to our email updates:http://bit.ly/2LfFXgN",Unknown,Unknown,Unknown,Unknown,"#Health, #SocialCare, #Childcare","@HCL_Wales, @cityandguilds, @wjec_cbac",https://t.co/nnfJZNUt8d,to_2018,neutral
https://x.com/WorldbyRead/status/998823841324589056,2018-05-22T07:12:15.000Z,@cityandguilds#woodcarvingstudent Borys Burrough thanks Friends@TheBowesMuseumfor their support in making our new#VanDyckframe...,Unknown,Unknown,Unknown,Unknown,"#woodcarving, #VanDyck","@WorldbyRead, @cityandguilds, @TheBowesMuseum",,to_2018,positive
https://x.com/WorldbyRead/status/968759571975163904,2018-02-28T08:07:35.000Z,@cityandguilds#studentBorys Burrough explains his#woodcarvingproject progression. @TheBowesCentre@TheBowesMuseum#VanDyck,Unknown,Unknown,Unknown,Unknown,"#student, #woodcarving, #VanDyck","@WorldbyRead, @cityandguilds, @TheBowesMuseum",,to_2018,neutral
https://x.com/LeeAssessor/status/971662635853910017,2018-03-08T08:23:19.000Z,@cityandguildshorticulture@Apprenticeshipsthird@CIHortlocal heat says#apprenticeships#WorksForMe#MySkillsStoryis not only am I gaining skills and understanding in the@GlendaleUKworkplace  its developing me as a person meeting other apprentices'@NorthlandColl#NAW2018,Unknown,Unknown,Unknown,Unknown,"#apprenticeships, #WorksForMe, #MySkillsStory, #NAW2018","@LeeAssessor, @cityandguilds, @Apprenticeships, @CIHort, @GlendaleUK, @NorthlandColl",,to_2018,positive
https://x.com/ameliajwoodward/status/991633060339879936,2018-05-02T10:58:39.000Z,@cityandguilds#hospitality#apprenticeshipstandard Senior Chef Production#epapacks now available to download.,Unknown,Unknown,Unknown,Unknown,"#hospitality, #apprenticeship, #epa","@ameliajwoodward, @cityandguilds",,to_2018,neutral
https://x.com/wjec_cbac/status/1033670520896724992,2018-08-26T11:00:31.000Z,"@cityandguildsand@wjec_cbac– driving up standards in the#healthand#socialcare, and#childcaresectors in Wales.

For latest news follow our dedicated Twitter account@HCL_Walesand sign up for email updates:http://bit.ly/2LfFXgN",Unknown,Unknown,Unknown,Unknown,"#health, #socialcare, #childcare","@wjec_cbac, @cityandguilds, @wjec_cbac, @HCL_Wales",https://t.co/XQYHTb4dP9,to_2018,neutral
https://x.com/eatjobs/status/963079446059241475,2018-02-12T15:56:47.000Z,@cityandguildsvacancy for End-Point Assessment Co-ordinator in Yorkshire or Londonhttps://eatjobs.co.uk/jobs/6997076/end-point-assessment-co-ordinator.asp…#training#apprenticeships#assessment#jobs#vacancies#Yorkshire#London#assessor#trainer,Unknown,Unknown,Unknown,Unknown,"#training, #apprenticeships, #assessment, #jobs, #vacancies, #Yorkshire, #London, #assessor, #trainer","@eatjobs, @cityandguilds",https://t.co/208ap9ibUU,to_2018,neutral
https://x.com/IET_WM/status/1054258605896204288,2018-10-22T06:30:13.000Z,@cityandguildsendorsed#18thEditiontraining is available NOW. Book your online course with@TheIETAcademyhttp://ow.ly/UzkL30lF0Bv,Unknown,Unknown,Unknown,Unknown,#18thEdition,"@IET_WM, @cityandguilds, @TheIET",https://t.co/yReEl21ZFV,to_2018,neutral
https://x.com/eatjobs/status/963079125081653249,2018-02-12T15:55:31.000Z,@cityandguildsvacancy for End-Point Assessment On-boarding Executive in Yorkshire or Londonhttps://eatjobs.co.uk/jobs/6997100/end-point-assessment-on-boarding-executive.asp…#training#apprenticeships#assessment#jobs#vacancies#Yorkshire#London,Unknown,Unknown,Unknown,Unknown,"#training, #apprenticeships, #assessment, #jobs, #vacancies, #Yorkshire, #London","@eatjobs, @cityandguilds",https://t.co/q0igoAnK3k,to_2018,neutral
